NUM, PINYIN, EXPECTED
344,gam2lei5baa4baa1jau6lei5baa4baa1jau5fan6laa3gam2keoi5jau6hou2wo3keoi5gam2keoi5keoi5duk6dou2din6nou3gam2keoi5dou1zou6dou2keoi5di1je5,咁你你爸爸又你爸爸有份啦咁佢又好喎佢
345,gam2ji4ce2keoi5keoi5go2di1keoi5go2go2di1lou6si1jau6gam2sek3keoi5aa3hai6maa3,咁而且佢佢嗰啲佢嗰啲老師有咁錫佢啊係嘛
346,so2ji3lei5baa4baa1dou1hou2gaa3ngo5ngo5ngo5m4hai6jung6hou2do1cin2gung1keoi5duk6syu1gaa3keoi5zi6gei1zi2gei1wan2dou2,所以你爸爸都好架我我唔係用好多錢供佢讀書架佢自己自己揾到
347,naa4ji4gaa1di1siu2pang4jau5ne1zau6ging1gwai3hou2do1gaa3,嗱而家啲小朋友呢就矜貴好多架
348,jan1wai6jan4jan4dou1hai6jat1go3hei2loeng6go3zi2gaa3zaa3,因為人人都係一個起兩個止架咋
349,daan6hai6ngo5dei6go2zan6si2sei3go3wo3,但係我地嗰陣時四個喎
350,hai6mai6aa3dim2gaai2sei3go3ne1ji1di1aa3lei5je4je2laa3,係咪啊點解四個呢依啲就你爺爺啦
351,ngo5waa6m4m4m4jiu3gam3do1gaa3laa3nam2zyu6laa4jau5lei5baa4baa1laa1jau5go3zai2sin1laa1,我話唔要咁多啦諗住嗱有你爸爸啦有個仔孫啦
352,gam2laa4ji6gu1ze1laa1saam1gu1ze1laa1,咁嗱二姑姐啦三姑姐啦
353,gam2lei5ni1loeng5ni1loeng6jau5loeng5go3leoi2laa3,咁你呢兩呢兩有兩個女啦
354,gam2mai6nam2zyu6m4oi3gaa3laa1,咁咪諗住唔愛架啦
355,hau1mei1aa3ci4gei2nin4aa3nei5aa3je4je2waa6m4hou2laa1jiu3go3tim1laa1,後尾就遲幾年啊你阿爺爺話唔好啦要個添啦
356,waak6ze2ni1go3hai6zai2ne1gam2,或者呢個係仔呢咁
357,laa4ngo5waa6lou6sat6waa6bei2lei5teng1laa1zau6syun3ni1go3hai6zai2hou2hai6leoi2hou2lei4dou1hai6jiu3gam2jiu3gaa3laa3,嗱我話老實話俾你聽啦就算呢個係仔好係女好你都係要咁要架啦
358,naa4jyu4gwo2lei5mai6zan2gaan1waa6leoi2ne1jau6gai3zuk6heoi3saang1aa3ngo5m4saang1gaa3laa3,嗱如果唔係陣間話女呢又繼續去生啊我唔生架啦
359,so2ji3saang1dou3aa3sai3gu1ze1laa4jau6hai6leoi2laa3man6lei5fuk6mei6aa3,所以生到阿細姑姐嗱又係女啦問你服未啊
360,ngo5waa6zo2bei2lei5teng1laa3ngo5waa6ngo5zau6fuk6gaa3laa3gau3pei2gaa3laa3jan1wai6,我話咗俾你聽啦我話我就服架啦夠皮架啦因為
361,jan1wai6lei5jiu3caau3aa3zung6jiu3zou6je5gaa1maa3lei5lei5lei5jau5jat1dong3siu2saang1ji3hai2dou6zou6je5aa1maa3,因為你要凑啊重要做野架嘛你你你有一檔小生意係度做野吖嘛
362,gam2lei5lei5zung6gaau2gam3do1je5lei5dim2ziu3gu3di1sai3lou2go1aa3lei5zan1hai6jiu3tai2zyu6keoi5dei6daai6gaa3wo3,咁你你重重搞咁多野你點照顧啲細佬哥阿你真係要睇住佢大架喎
363,lei5geng1zyu6keoi5dei6hok6waai6gaa3wo3m4hai6geng1mat1je5aa3zan1hai6geng1hok6waai6gaa3,你驚住佢地學壞架喎唔係驚乜野啊真係驚學壞架
364,hai6mai6zeoi3geng1hai6ni1joeng6jan1wai6hok6waai6go2zan6si2zap1m4faan1lei4go2zan6si2zau6le2he3la3,係咪最驚係呢樣因為學壞嗰陣時執唔返黎嗰陣時就喇
365,so2ji3ngo5seng4jat6dou1hai6gam2waa6gaa3laa3gam2,所以我成日都係咁話架啦咁
366,so2ji3ni1joeng6ne1lei5je4je2hai6hou2ge2,所以呢樣呢你爺爺係好嘅
367,ngo5ngo5waa6mat1je5gam2keoi5dou1waa6gam2lei5lei5lei5zaa1zyu2ji3lo3gam2,我我話乜野咁佢都話咁你你揸主意啦咁樣
368,keoi5hai6aa3zan1gaa3,佢係呀真架
369,zaa1cin2jau6hai6giu3ngo5heoi3heoi3keoi5sau1dou2di1piu3faan1lei4ne1keoi5zau6giu3ngo5heoi3ngan4hong2jap6piu3,揸錢又係叫我去去佢收到啲票返黎呢佢就叫我去銀行入票
370,ceot1loeng4bei2fo2gei3,出糧俾伙計
371,dou1dou1dou1hai6ngo5zou6gaa3laa3go2di1,都都都係我做架啦嗰啲
372,aa3je4je2zau6heoi3zip3saang1ji3,阿爺爺就去接生意
373,tung4maai4ceot1baan2,同埋出版
374,gam2zau6lo2di1baan2heoi3bei2jan4tai2,咁就攞啲版去俾人睇
375,zip3dou2faan1lei4ne1gam2ngo5zau6hai2uk1kei2zou6hai2hai6gung1coeng4zou6zan6gaa3,接到返黎呢咁我就係屋企做喺係工場度坐鎮架姐
376,gam2jan4dei6daa6din6waa6lei4aa3lok6daan1aa3ngo5jiu3ni1ni1zek3fun2gei2do1hou6nam1baa2gam2zau6se2zyu6keoi5,咁人地打電話黎啊落單我要呢隻款幾多好咁咪寫住佢
377,gam2keoi5jiu3haak1sik1jau6hou2ni1ni1ni1go3do1sou3dou1hai6jiu3haak1gaa3laa3gam2joeng2mai6se2zyu6keoi5lo1,咁佢要黑色又好呢呢呢個多數都係要黑架啦咁樣咪寫住佢囉
378,gei2do1hou6aa3zeoi3sai3ge3dou1hai6sei3hou6gaa3zek1,幾多號啊最細嘅都係四號架姐
379,sei3hou6sei3hou6bun3m5hou6m5hou6bun3luk6hou6gam2gaa3zek1,四號四號半五號五號半六號咁架姐
380,ze1hai6ni1ni1di1maa5sou6zau6hai6do1sou3jan4lo2gaa3laa3,即係呢呢啲碼數就係多數人攞架啦
381,gam2zau6sei3sei3hou6ngo5jiu5gei2do1gam2lei5zau6se2sei3hou6ngo5jiu5jat1daa1,咁就四四號我要幾多咁你就寫四號我要一打
382,m5m5hou6waak6ze2sei3hou6bun3ne1ngo5ngo5jau6jiu3jiu3jat1daa1,五五號或者四號半呢我我又要要一打
383,gam2lei5se2zyu6keoi5gam2lei5mai6jiu3di1me1sik1ge3gam2mai6se2zyu6keoi5lo1,咁你寫住佢咁你咪要啲咩色嘅咁咪寫住佢囉
384,se2zyu6keoi5gam2lei5aa6ziu3keoi5gam2zou6lei4zou6hei2di1fo3ne1lei5jau6gaau1fo3bei2jan4,寫住佢咁你照佢咁做黎做起貨呢你又交貨俾人
385,ngo5dei6jau5zan6si2do1go2tau4aa3di1jan4lok6daan1lok6dak1do1zou6m4cit3gaa1maa3,我地有陣時多過頭啊啲人落單落得多做唔切架嘛
386,zou6m4cit3bei2jan4naau6gaa3gam2mou5gai2gaa3,做唔切俾人鬧架哈哈咁冇計架
387,gam2mai6wai4jau5jan4jan4jing3cau4jat1bun3gam2lo1,咁咪唯有人人應酬一半咁囉
388,ze1hai6lei5mou5waa6keoi5waa6jiu3gam2do1zau6bei2zuk1gam2do1aa3lei5zou6m4cit3aa3jan1wai6jan4sau2siu2aa3,即係你冇話佢話要咁多就俾足咁多啊你做唔切啊因為人手小啊
389,gam2joeng2zou6faat3aa3gam2keoi5dou1dou1syun3hou2coi2laa3gam2lei5ze1hai6jau5je5zou6aa3,咁樣做法啊咁佢都都算好彩啦咁你即係有野做啊
390,zeoi3hou2zou6dou3jau5zan6si2zou6dou3fan3gaau3dou1mei6dak1haan4fan3aa3jiu3zou6dou3,最好做到有陣時做到訓教都未得閒訓啊要做到
391,hai6aa3gam2lei5mou5baan6faat3gaa3lei5lei5wan2wan2sik6zau6gang2hai6gam2,係呀咁你冇辦法架你你揾食就緊係咁
392,zeoi3gan2jiu3jau5je5zou6aa3zeoi3geng1mou5je5zou6gaa3zaa3haa6waa6,最緊要有野做啊最驚冇野做架咋吓話
393,jat1mou5je5zou6zau6geng1aa3mou5je5zou6lei5mou5sau1jap6aa1maa3gam2lei5jau5fo2gei3sik6faan6ne1,一冇野做就驚啊冇野做你冇收入吖嘛咁你有伙計食飯呢
394,di1di1fo2gei3hai6sik6ngo5dei6gaa3,啲啲伙計係食我地架
395,gam2joeng2aa3,咁樣啊
396,gam2ji3ging1gam2mai6dou1dou1syun3tok3laai6aa3ngo5waa6tin1gung1hou2hou2gun3gu3ngo5dei6zan1hai6aa3,咁已經咁咪都都算托賴啊我話天公好好眷顧我地真係啊
397,so2ji3mai6ngo5dei6tung4aa3aa3je4je2loeng5go3paak3laan6dong3laa3ngo5waa6,所以咪我地同啊啊爺爺兩個拍爛檔啦我話
398,zung2zi1san1fu2dou1m4paa3laa3zeoi3gan2jiu3jau5je5zou6,總之辛苦都唔怕啦最緊要有野做
399,keoi5waa6gam2jau6hai6gam2ngo5waa6hai6lo1gam2ngo5dei6loeng5go3dou1ngaai4dak1gaa1maa3gam2loeng5go3dou1zou6dou2je5aa1maa3,佢話咁又係咁我話係囉咁我地兩個都捱得架嘛咁兩個都做到野吖嘛
400,mai6mai6m4paa3san1fu2jat1lou6jat1lou6zou6zou6zou6zou6haa2di1sai3man1zai2daai6go3gam2keoi5dei6ceot1san1laa3,咪咪唔怕辛苦一路一路做做下啲細蚊仔大個咁佢地出身啦
401,ai2lei5loeng5go3m4hou2zou6laa3san1fu2gwo3tau4laa3,唉你兩個唔好做啦辛苦過有啦
402,gam2sin1zi3mou5zou6za1maa3,咁先至冇做之嘛
403,gam2go3go3dou1ceot1saai3san1laa3gam2ngo5dei6mai6m4zou6lo1,咁個個都出嗮身啦咁我地咪唔做囉
404,jan1wai6keoi5dei6zou6dou2mai6jau5jau5fan6fo2sik6lo2faan1lei4aa3gam2gam2go2gaan1uk1ngo5dei6dou1gung1lat1lok3,因為佢地做到咪有有份伙食攞返黎啊咁咁嗰間屋我地都供甩咯
405,gam2mai6gau3pei2mai6syun3lo1zou6jan4zung6taam1mat1je5je5aa3,咁咪夠皮咪算囉做人重貪乜野野啊
406,zeoi3zeoi3gan2jiu5zi1zuk1aa3,最最緊要知足啊
407,hai6aa3zou6jan4jiu3zi1zuk1ze1hai6tung4di1lou5jau5gei3jau6jiu3hou2hou2gong2aa3,係呀做人要知足即係同啲老友記又要好傾好講啊
408,hou2naan4dak1wan2go3hou2lou5jau5gaa3,好難得揾個好老友
409,zan1hai6gaa3m4m4hai6waa6jan4jan4dou1hai6gam6hou2gaa3jau5di1jau5di1tai2lei5m4hei2gaa1maa3,真係架唔唔係話人人都係咁好架有啲有啲睇你唔起架嘛
410,so2ji3mai6daai6gaa1zi1dou3di1di1hai6gam2soeng6soeng6haa2haa2gam2zau6hou2king1aa3so2ji3,所以咪大家知道啲啲係咁上上下下咁好傾啊所以
411,dou3ji4gaa1dou1hai6gam2hou2king1aa3go2gei2go3lou5jau5gei3jat1lou6dou1hai6gam2,到而家都係咁好傾啊嗰幾個老友記一路都係咁
412,zau6so2ji3seng4jat6jiu3wan2lei4king1haa2gin3haa2min4aa3jam2caan1caa4aa3gam2lo1,就係所以成日要搵黎傾下見下面啊飲餐茶啊咁囉
413,gam2lo1jau5si4zau6daa2coeng4maa4zoek3lo1ngo5zau6hou2siu2keoi5dei6zau6do1,咁囉有時就打場麻雀囉我就好少佢地就多
414,jan1wai6ngo5m4m4mou5keoi5dei6daa2dak1gam3faai3aa3,因為我唔唔冇佢地打得咁快啊
415,ngo5siu2daa2aa3gam2keoi5dei6jat6jat6dou1daa2gam3zai6cou3maai4gei2go3,我少打啊咁佢地日日都打咁滯坐埋幾個
416,gam2ngo5zau6lei4dak1keoi5dei6jyun3di1ne1,咁我就離得佢地遠啲呢
417,gam2so2ji3mai6ngo5daa2maa4zoek3zau6siu2daa2,咁所以咪我打麻雀就少打
418,jam2caa4ne1keoi5dei6ceot1lei4zau6ngo5ne1zau6ceot1lei4ngo5dei6go2tau4heoi3jam2caa4,飲茶呢佢地出黎就我呢就出黎我地嗰頭去飲茶
419,mai6gin3haa2min6dou1hou2hoi1sam1gaa3laa3ji5ging1hai6mai6king1haa2gai2aa3,咪見下面都好開心架啦已經係咪傾下計啊
420,bat1gwo3hai6gin3dou2go2go3zau6tung4ngo5dei6zeoi3go2go3tai2gin3keoi5go3san1tai2gam2joeng2ngo5dou1hou2sam1ngap1gaa3ji4gaa1,不過係見到嗰個就同我地最嗰個睇見佢個身體咁樣喎我都好深刻架而家
421,ngo5ngo5geng1keoi5jau5si6gaa3keoi5zan1hai6aa3hou2sau3,我驚佢有事架佢真係啊好瘦
422,bat1gwo3jat1go2jan4hou2naan4gong2aa3,不過一個人好難講啊
423,keoi5hai6jau5si6dou1m4dou3nei5waa6gaa3naa4,佢係有事都都唔到你話架嗱
424,keoi5keoi5keoi5zek3sau2m4teng1sai2,佢佢佢隻手唔聽洗
425,go2go2go2go2di1go2di1gwat1di1gwat1zit3aa3go2di1m4hai6gam2teng1sai2,嗰嗰嗰嗰啲嗰啲骨啲骨節啊嗰啲唔係咁聽洗
426,so2ji3keoi5keoi5dei6seng4jat6ngo5dou1wui5daa2din6waa2tung4keoi5king1gai2gaa3je5maan2,所以佢佢地成日我都會打電話同佢傾計架夜晚
427,king1loeng5geoi3lo1zung6waa6zou2di1fan3gaau3laa3m4hou2gam3je6laa3keoi5waa6hai6laa3ngo5zi1gaa3laa3nei5m4sai2daam1sam1ngo5aa3gam2,傾兩句囉仲話早啲訓教喇你無咁夜喇佢話係喇我知架喇你唔洗擔心我呀咁
428,ngo5waa6gam2nei5dou1zou2di1laa3ngo5waa6ngo5hai6aa3ngo5sap6dim2gei2zau6fan3gaa3laa3,我話咁你都早啲呀我話我係呀我十點幾就訓架喇
429,maan3maan3sap6dim2bun3ngo5zau6fan3gaau3gaa3laa3,晚晚十點半我就訓教架喇
430,gang2gaa3laa3hai6aa3gam2zau6m5dim2leng4zung1ne1go2tin1mung1mung1gwong1gam2ngo5ngo5dei6go2dou6ngo5m4wui5laai1saai3di1coeng1lim2lau4faan1jat1di1,梗架啦係呀咁就五點零鐘呢個天懵懵光咁我地嗰度我唔會拉嗮啲窗簾留翻一啲
431,gam2mong6ceot1heoi3ai3tin1gwong1lo3gam2mai6,咁望出去唉天光咯咁咪
432,m5dim2bun3zung1dou2ngo5dei6seng2,五點半鐘到我地醒
433,ziu1ziu1dou1hai6gam2gaa3gam2mai6hai2cong4luk1haa5luk1haa5luk1luk1dou3luk6dim2zung1sin1zi3hei2san1,朝朝都係咁架咁咪喺床碌下碌下碌碌到六點鐘先至起身
434,heoi3sai2min6aa3bou1lok6di1mak6pei4aa3zong1hou2hoeng1aa3gam2mai6heoi3san4wan6lo1,去洗臉啊煲落啲麥皮啊裝好香啊咁咪去晨運囉
435,zou6haa5wan6dung6hai6hou2gaa3ji4gaa1ngo5dei6waan2waan2jat1tou3taai3gik6baat3sap6gei2sik1gan1si1fu2gam2zau6jat1tou3baat3dyun6gam2jat1tou3m5hang4kyun4,做下運動係好架而家我地玩玩一套太極八十幾式跟師父咁就一套八段錦一套五行拳
436,go2zan6si2jau5aa3je4je2hai2dou6zau6tung4aa3je4je2daa2haa5jyu5mou4kau4ji4gaa1mou3dak1daa2lo3,嗰陣時有阿爺爺喺度同阿爺爺打下羽毛球而家無得打咯
437,mou5laa3di1di1jan4di1jan4zau6seng4jat6man6aa3je4je2aa3ngo5waa6je4je2sing1zo2sin1laa3,無喇啲人啲人就成日問阿爺爺啊我話爺爺升咗仙喇
438,gam2gong2bei2keoi5dei6teng1lo1,咁講俾佢地聽囉
439,zik1hai6hou2di1laa1hai6mai6aa1gam2ngo5waa6aa3gam2nei5m4hou2m4ceot1lei4aa3ngo5waa6ceot1ngo5jat6jat6dou1wui5ceot1,即係好啲啦係咪吖咁我話你唔好唔出黎我話出我日日都會出
440,dim2wui5m4ceot1aa1gam2,點會唔出吖咁
441,keoi5waa6m4hai6nei5wan3zyu6zi6gei2nei5m4hou2gam3faan4laa3wo3,佢話唔係你困住自己你唔好咁煩喇
442,zung1ji3heoi3bin1dou6waan2zau6heoi3bin1dou6waan2ngo5waa6heoi3di1zai2neoi2daai3ngo5heoi3sik6je5jau6heoi3daai3ngo5heoi3waan2ngo5jau6heoi3heoi3bin1dou6dou1heoi3gaa3laa3,鍾意去邊度玩就去邊度玩我話去啲仔女帶我去食野又去帶我去玩我又去去邊度都去架喇
443,hai6mai6aa3zung1sam1jau5je5heoi3waan2ge3ngo5dei6jau6heoi3caam1jyu3ge3mou5so2wai6ge3,係咪呀中心有野去玩嘅我地又去去參與嘅無所謂嘅
444,gam2ngo5dei6zung1sam1jau6jau5go1coeng3heoi3coeng3haa5go1zai2lo1,咁我地中心就又有歌唱去唱下歌仔囉
445,ngo5ngo5dei6sing1kei4jat1haa6zau3loeng5dim2bun3jau5go3kaa1laa1gaa3nei5bei2m5man1lok6heoi3paai4deoi2coeng3go1,我地星期一下晝兩點半有個卡拉架你俾五蚊落去排隊唱歌
446,gam2hou2ging1zai3ze1nei5nei5nei5zung1ji3heoi3waan2nei5mai6soeng3soeng3heoi3,哈咁好經濟姐你你你鍾意去玩你咪上上去
447,coeng3loeng5zek3jau6hou2saam1zek3jau6hou2daan6hai6nei5jan4jan4dou1jiu3bei2m5man1aa3,唱兩隻又好三隻又好但係你人人都要俾五蚊啊
448,gam2keoi5jau5jau5jat1hap6jau5jat1hap6zi2baau1ge3jam2ban2bei2nei5,咁佢有有一盒有一盒紙包飲品俾你
449,gam2zau6jau5jau5jau5go3daan6gou1zai2aa3gam2bei2nei5sik6waak6ze2hai6loeng5faai3beng2gon1aa3gam2,咁就有有有個蛋糕仔啊咁俾你食或者係兩塊餅乾啊咁
450,go2go3haa6m5caa4mai6gei2hou2gam2mai6waan2haa5mai6,嗰個下午茶咪幾好咁咪玩下咪
451,so2fai3mou4gei2gei2hou2soeng3heoi3hai6mai6aa3,所費無幾幾好上去係咪呀
452,gam2jau5zan6si2ngo5ngo5wui5soeng5heoi3gaa3sing1kei4jat1,咁有陣時我會上去架星期一
453,ngaan3zau3loeng3dim2bun3zau6hoi1ci2laa3go2go3zit3muk6,晏晝兩點半就開始喇嗰個節目
454,daai6gaa1waan2aa3hoi1hoi1sam1sam1mou5so2wai6gaa3hai6mai6aa3,大家玩啊開開心心無所謂架係咪呀
455,nei5nei5zung1ji3coeng3me1go1nei5mai6coeng3me1go1lo1,你你鍾意唱咩歌你咪唱咩歌囉
456,si4doi6kuk1jau6dak1jyut5kuk1jau6dak1coeng3siu2diu6dou1dak1gaa3mou5so2wai6gaa3dyun2dyun2dei2gam2,時代曲又得粵曲又得唱小調都得架無所謂架短短地咁
457,m4hou2coeng3gam3coeng4lo1jan1wai6,唔好唱咁長囉因為
458,do1jan4paai4deoi2nei5coeng3dak1coeng4jan4dei6m4sai2coeng3me1,多人排隊你唱得長人地唔洗唱咩
459,ngaam1m4ngaam1aa3zi6gei2m4zou6ni1di1je5gaa3ngo5coeng3dyun2dyun2dei2gaa3zaa3,啱唔啱呀自己唔做呢啲野架自己唔做呢啲野架我唱短短地架咋
460,gam2zik1hai6jau5di1si4gaan3bei2faan1kei4taa1di1lou5jau5gei3coeng3aa1maa3gam2,哈哈咁即係有啲時間俾翻其他啲老友記唱吖嘛咁
461,zou6jan4zau6jiu3gam2joeng2nam2gaa3m4hai6nam2zyu6aa3ngo5zung1ji3coeng3ni1zek3daan6hai6ni1zek3go1hou2coeng4,做人就要咁樣唸架唔係唸住啊我鍾意唱呢隻但係呢隻歌好長
462,hai6jiu3coeng3coeng4di1m4ho2ji3gaa3jan1wai6si4gaan3m4hai6taai3do1aa1maa3,係要唱長啲唔可以架因為時間唔係太多吖嘛
463,gam2nei5nei5haa6haa6zau3loeng5dim2bun3hoi1ci2coeng3dou3sei3dim2bun3zi1maa3loeng5go3zung1jung4mat1ji3aa3hai6mai6aa3,咁你你下下晝兩點半開始唱到四點半之嘛兩個鐘之嘛容乜易呀係咪呀
464,bat1gwo3zik1hai6deng2nei5di1di1lou5jau5gei3hai2dou6jau5dak1waan2haa2gam2zi1maa3zung1sam1,不過即係等你啲老友記喺度有得玩下咁解之嘛中心
465,gam2so2ji3ngo5ngo5ngo5dou1hai6gam2gaa3m4coeng3coeng4ge3coeng3dyun2ge3,咁所以我我我都係咁架唔唱長唱短嘅
466,dyun2dyun2dei2go2di1coeng3coeng3zek3dyun2dyun2dei2ge3gam2keoi5dei6dou1zung1ji3teng1ngo5coeng3jau5si4keoi5dei6dim2bei2ngo5coeng3aa3,短短地嗰啲唱唱隻短短地嘅咁佢地都鍾意聽我唱啊有時佢地點俾我唱啊
467,zik1hai6ngo5coeng3hoi1bin1di1keoi5zung1ji3teng1,即係我唱開邊啲佢鍾意聽
468,gam2keoi5dei6giu3ngo5coeng3bin1zek3gam2keoi5dei6giu3ngo5coeng3bin1zek3ngo5mai6coeng3bin1zek3bei2keoi5dei6teng1lo1,咁佢地叫我唱邊隻咁佢地叫我唱邊隻我咪唱邊隻俾佢地聽囉
469,gam2mai6zung6hou2hai6mai6aa3gam2zau6m4sai2coeng3gam3coeng4ngo5dyun2dyun2dei2gam2,咁咪仲好係咪呀咁就唔洗唱咁長我短短地咁就
470,ji4gaa1m4coeng3dou2zik1hai6neoi5zai2seng1gaa3laa3coeng3naam4zai2gaa3coeng3ping4hau4go2di1lo1,而家唔唱到即係女仔聲架喇唱男仔架唱平喉嗰啲攞
471,gam2joeng2coeng3lo1keoi5waa6dak1gaa3laa3nei5nei5coeng3ping4hau4lo1,咁樣唱囉佢話得架啦你你唱平喉囉
472,gam2ngo5dei6go3lou5si1dou1hai6giu3ngo5coeng3ping4hau4keoi5waa6keoi5nei5m4hou2coeng3neoi5zai2seng1laa3,咁我地個老師都係叫我唱平喉佢話佢你唔好唱女仔聲喇
473,coeng3coeng3ping4hau4laa1ji4gaa1go2dou6go2go3zung1sam1jan1wai6ceoi2siu1zo2laa3,唱唱平喉囉而家嗰度嗰個中心因為取消咗啦
474,jan4dei6jan4dei6zing3fu2sau1faan1go2dou6dei6fong1so2ji3mou5laa3go2go3zung1sam1,人地人地政府收翻嗰度地方所以無啦嗰個中心
475,go2go2go3go2go3hai6gei1duk1gaau3aa3,嗰嗰個嗰個係基督教啊
476,gam2mou5laa3gam2ji4gaa1mou5mou5mai6m4soeng3heoi3lo1dou1mou5mou5heoi3mou5so2wai6gaa3heoi3bin1dou6dou1dak1gaa3laa1,咁無喇咁而家無無咪我上去囉都無無去無所謂架去邊度都得架啦
477,daai6baa2dei6fong1nei5heoi3nei5zung1ji3heoi3heoi3dou3jyun5jat1jyun5dou1dak1bat1gwo3jyun5dak1zai6ngo5zau6m4heoi3laa3m4zi1deng6,大把地方你去你鍾意去去到遠一遠都得不過遠得濟我就唔去啦唔知定
478,fai3si6wan2jan4daai3aa3,費事搵人帶啊
479,hai6mai6aa3kan5kan5kan5dei2gam2ngo5zau6heoi3gaa3zaa3,哈係咪呀近近近地咁我就去架咋
480,ne1ji4gaa1keoi5jau6go2jat6soeng3heoi3zung1sam1hoi1wui2aa3sap6luk6hou6go2jat6,呢而家佢又嗰日上去中心開會啊十六號嗰日
481,keoi5ji4gaa1waa6dai6jat6heoi3go2go3lou6si1wan2dou2daat3dei6fong1sai3sai3dei2ge3gam2,佢而家話第日去嗰個老師揾到笪地方細細地嘅咁
482,keoi5waa6dang2di1tung4hok6zai2jau6jau5dak1wan1zaap6haa2laa1gam2,佢話等啲同學仔又有得溫習下啦咁
483,gam2ngo5ngo5ngo5dou1m4zi1dou3go2go3lou6si1bun1zo2heoi3bin1dou6aa3bat1gwo3,咁我我我都唔知嗰個老師搬咗去邊度啊不過
484,dai6jat6heoi3gan1maai4go2go3tung4hok6zai2heoi3tai2haa5keoi5hai2bin1dou6wai6zi6,第日去跟埋嗰個同學仔去睇下佢喺邊度位置
485,jyu4gwo2keoi5heoi3dak1jyun5gaa3ne1ngo5zau6gan1go2ci3heoi3dai6ji6ci3m4heoi3gaa3laa3,如果佢去得遠架呢我就跟嗰次去第二次唔去架啦
486,jan1wai6,因為
