NUM, PINYIN, EXPECTED
395,dou1jau3jat1di1faa1seoi2jiu3ngo5dei6heoi3daa2lei5lo1,都有一啲花所以我哋打理囉
396,zaa1zaa1zo2hou2do1lin4lo3,揸揸咗好多年囉
397,hai2hoeng1gong2go2zan6si4jiu3ji6sap6jat1seoi3aa3sin1zi3ho2ji5haau2ce1paai4,喺香港嗰陣時要二十一歲啊先至可以有車牌
398,jat1dou3ji6sap6jat1seoi3zau6hai6heoi3haau2ce1paai4laa3,一到二十一歲就去考車牌了
399,m4baak3m4gei3dak1hai6mai6ji6sap6jat1seoi3m4gei3dak1hai6mai6sap6baat3seoi3waan4si6ji6sap6jat1seoi3,唔係唔記得係咪二十一歲唔記得十八歲還是二十一歲
400,ngo5jaa6jat1seoi3go2zan6si4hau6hok6ce1haau2ce1paai4tung4di1jan4heoi3zaa3ce1gam2joeng2lo1,我廿一歲嗰時學車考車牌同啲人去揸車咁樣囉
401,zau6zaa1dou3ji4gaa1zaa1zo2caa1m4do1sei3sap6lin4ce1jau5si4jau5ce1jau5si4mou5ji4gaa1hai2gaa1naa4daai6zau6jau5ce1,咁一路揸到而家揸咗差唔多四十年車有時有車有時冇車而家喺加拿大就有車
402,jau5ce1le1zau6hai6jat1go3seoi1jiu3ngo5lei4faan1gung1aa3maai5sung3aa3heoi3aa3go2di1ge3gaau1tung1gung1geoi6lo1,有車咧就一個需要外嚟返工啊買餸啊去啊嗰啲嘅交通工具囉
403,tai2hai2hai2bin1jat1dou3lo1hai2do1leon4do1dou1ou1kei1,睇下喺邊一度囉喺多倫多都
404,hai6laa1do1leon4do1go2di1ge3gung1gung6gaau1tung2hai2tung4hou2fong1bin6hou2hou2hou2haa3,係啦多倫多嗰啲嘅公共交通系統好方便好好好㗎
405,si4gaan3do1di1lo1,時間多啲囉
406,jyu4go2hai6bun1heoi3go1di1ge3fau6zai2aa3kei4taa1dei6fong1jyu4go2mou5gam2hou2ge3gaau1tung1gung1gung3gam2zau6hou2m4fong1bin6,如果係搬去嗰啲嘅埠仔啊其他地方如果冇咁好嘅交通工具咁就好唔方便
407,daai6zi3soeng5lei4gong2zau6m4co3,大致上來講就唔錯
408,daan6hai6jau5si4le1keoi5dei6dou1m4hai6gam2hou2ngo5gin3dou2hai2gaai1gin3dou2jau5si4jau5di1jan4dang2baa1si2,但係有時咧佢哋都唔係咁好我見到喺街見到有時有啲人等巴士
409,dang2seng4bun3go3zung1tau4dou1mou5jat1lei4lei4luk6gaa3gam2zau6jat1hai6zau6mou5ce1hai2dou3dang2dang2hou2loi6jat1lei4a6lei4hou2do1,等成半個鐘頭都冇一嚟嚟六架咁就係一係就冇車喺度等好耐一嚟啊嚟好多
410,gam2joeng2zau6go2go3ge3ge3ge3hai6tung2,咁樣就係嗰個嘅嘅嘅系統
411,m4hai6gam2ho2lang4hai6sak1ce1aa3ho2lang6jau5kei4taa1di1jyun4jan1dou1m4ding6,唔洗咁可能佢塞車啊可能有其他原因都唔定
412,gam2zau2m4hai6gam2lei5soeng2daan6hai6jyu6gwo2ngo5dei6co5go2go3dei6tit3le1go2go3hai6tung2le1zau6wui5ze2hai6hou2hou2do1,咁就唔係咁理想但係如果我哋坐嗰個地鐵咧嗰個系統咧就會即係好好多
413,zeon2si4hou2do1aa3gam2joeng2,準時好多啊咁樣
414,jau5si4dou1jau5gaau1tung1ji5ngoi6aa3wui5wui5jau5ze2jau5jau5zo2zai6aa3gam2joeng2,有時都有交通意外啊會有即係有有阻滯啊咁樣
415,gam2joeng2zau6hou2siu2gam2joeng2ge3cing4fong3lo1,咁樣就好少咁樣嘅情況囉
416,hou2ci5go1ci3daai6daai6ting4din6ne1gam2a6m4haang4dak1lo3gam2joeng2zau6hou2wan6lyun6lo1,好事嗰時大停電啊咁啊唔行得了咁樣就好混亂囉
417,di1jan4jiu3hai2zaam6haang4lou6faan1nguk1kei2aa3gam2joeng2,啲人要喺站行路返屋企啊
418,gam2aa3daai6zi3lei4dou3gong2le1do1leon4do1go2go3ge3hai6tung2dou1m4co3ge3laa3,咁啊大致來到講咧多倫多嗰個嘅系統都唔錯㗎啦
419,daai6bou6fan6ge3si1gei1hou2hou2,大部分嘅司機好好
420,hou2jau5lai5maau6hou2jau5jan2loi6,好有禮貌好有忍耐
421,bei2di1jan4maan6maan2soeng6ce1aa3gam2joeng2dou1ze1hai6mou5gon2di1jan4soeng6faai3di1faai3di1faai3di1gam2joeng2,畀啲人慢慢上車啊咁樣都即係冇趕啲人上快啲快啲咁樣
422,bei2hei2hoeng1gong2go2di1ge3si1gei1gaa1naa4daai6go2di1si1gei1hai6fei1soeng4fei1soeng4zi1hou2ge3,畀喺香港嗰啲嘅司機加拿大嗰啲嘅司機係非常非常之好嘅
423,ji5cin4ngo5dei6hau6saang1sai3go3go2zan6si6lo1gam2le1di1si1gei1aa3go2di1zau6m4hai6gam2hou2jan1wai6hou2siu2baa1si2zau6bik1dak1hou2gan2jiu3,以前我哋後生細個嗰陣時囉咁咧啲司機啊嗰啲就唔係咁好因為好少巴士逼得好緊要
424,baa1si2go2di1si1gei1jiu3ting4baa1si2zaam6jyun4bun2hai6ting6hai6ni1dou6ge3coek2jat1seng3heoi3dou3hou2cin4gam2zau6ting6lok6dou3loeng5go3jan4laa3,巴士嗰啲司機要停巴士站原本係停喺呢度嘅一聲去到好前咁就停落咗兩個人啦
425,laa2seng1aa3hoi1ce1aa3gam2joeng2gam2zau6keoi5dei6go2go3ge3fuk6mou6ge3taai3dou6m4hai6fuk6mou6go2di1ge3hang4,啦啦聲啊開車啊咁樣咁就佢哋嗰個嘅服務嘅態度唔係服務嗰啲嘅客戶
426,hai6aa3jiu3laa6laa3seng1zou6jyun4keoi5dei6go2jat1gaan1heoi3jau1sik1gaa3gam2joeng2,係啊啦啦聲做完佢哋嗰一間去休息啊咁樣
427,ze1hai6go2go3sam1taai3dou1go3m4tung4lo1,即係嗰個心態都個唔同囉
428,gaa1naa4daai6ze1hai6do1leon4do1di1si1gei1zau6hai6waa6keoi5hai2dou3lei4dou3hai6fuk6mou6ji1jat1di1ge3di1daap3haak3hai6gam2joeng2gam2zau6hou2hou2do1laa1,加拿大即係多倫多啲司機就係話佢喺到嚟到係服務呢一啲嘅啲搭客啊咁就好好多
429,ngo5heoi3zou1lo1,我去租囉
430,ja1hai6ngo5lam2,因為我諗
431,jau5ce1ge3jan4,有車嘅人
432,keoi5jat1ding6jau5seoi1jiu3keoi5sin1zi3jau5ce1,佢一定要需要佢先至有車
433,jau5di1gaa1ting4jau5loeng5gaa3ce1ge3jan4keoi5jau5seoi1jiu3sin1zi3maai5loeng5gaa3ce1,有啲家庭有兩架車嘅人佢有需要佢先至買兩架車
434,jau5di1gaa1ting4jau5sap6gaa3ce1go2di1le1keoi5mui5jat1gaa3ce1keoi5dou1zung1ji3ge3,有啲家庭有十架車嗰啲咧佢每一架車佢都鍾意嘅
435,gam2keoi5zau6m4soeng2ze3bei2jan4,咁佢就唔想借畀人
436,jyu4gwo2ngo5jau5seoi1jiu3jung6ce1laa3,如果我有需要用車啦
437,gam2aa3ho2ji5heoi3kei4taa1go2di1dei6fong1go2dou3lei4dou3zou1ce1lei4dou3jung6,咁啊可以去其他嗰啲地方嗰度嚟到租車嚟到用
438,ngo5dou1m4hai6hou2soeng2ze3bei2di1jan4,我都唔係好想借畀啲人
439,jau5si4ngo5ling4jyun2ngo5zou1gaa3ce1bei2keoi5,有時我寧願我租架車畀佢
440,dim2gaai2le1jan1wai6ngo5m4zi1dou6keoi5zaa1ce1go2go3gei6seot6dim2joeng2,點解咧因為我唔知道佢揸車嗰個技術點樣
441,jyu4gu2heoi5zong6zo2ce1le1ji4hau6ngo5zau6hai6jiu3bei2hou2gwai3ge3bou2him2,如果佢撞咗車咧以後我就係要畀好貴嘅保險
442,zong6laan6zo2ngo5gaa3ce1le1gam2ngo5jau6jiu3zing2aa3jau6jiu3bou2him2aa3zau6hou2maa4faan4,撞爛咗我架車咧咁我又要整啊又要保險啊就好麻煩
443,jyu4go2ngo5tung4ceot1keoi5zan1hai6hou2jau5seoi1jiu3laa3jau3mou5cin2lei4dou3hai6zou1ce1,如果我同出佢真係有需要啦又冇錢嚟到係租車
444,ngo5zou1gaa3ce1bei2keoi5le1gam2zau6keoi5jung6keoi5zi6gei2go1go3ge3meng2lei4dou3ze1hai6maai5go1go3ge3hei3ce1go2di1bou2him2,我租架車畀佢咧咁就佢用佢自己嗰個嘅名嚟到即係買嗰個嘅汽車保險
445,jyu4go2zan1hai6zong6zo2lo3gam2zau6m4wui5jing2hoeng2ngo5ji6hou6m5luk6lin4dou1jiu3bei2hou2gwai3ge3bou2him2fai3,如果真係裝咗囉咁就唔會影響我以後五六年都要畀好貴嘅保險費
446,hai2gaa1naa4daai6ngo5dou1gu2lai6di1jan4zeon3loeng5m4hou2tung4jan4ze3ce1,喺加拿大我都鼓勵啲人盡量唔好同人借車
447,jyu4go2zi6gei2m4siu2sam1zong6dou2jan4dei6gaa3ce1gam2aa3zi6gei2jat1hou6dou1hou2m4ngon1lok6,如果自己唔小心撞到人哋架車咁啊自己又好多好唔安樂
448,jyu4gu2m4hai6zi6gei2m4siu2sam1bei2jan4zong6zo2gam2zi6gei2gang3gaa1m4ngon1lok6tim1,如果唔係自己唔小心畀人撞咗咁自己更加唔安樂添
449,ja1wai6ze3ce1bei2lei5go2go3jan4ji4hau6zeoi3siu2luk6lin4jiu3bei2hou2gwai3ge3bou2him2fai3gam2joeng2lo3,因為借車畀你嗰個人以後最少六年要畀好貴嘅保險費啊咁樣囉
