NUM,EXPECTED,CXM27A_qwerty,# characters,edit distance
546,咁咪係咪好似一個禮拜五日啦總之,抌咪係咪好似一個禮拜嗯日喇總之,15,3
547,跟住去到嗰晚咧就,因住去到嗰晚U就,8,2
548,突然間有啲新聞咧就報道話嗰啲學生咧去洗手間啦警察叫佢哋就地屙啦女仔,特然間有啲新文囖就報度話嗰啲學生囖去洗手間喇警察叫佢哋就哋哦喇女仔,33,9
549,跟住然後又即係佢哋其實佢哋本身想撤離㗎啦,因住然後又遮係佢哋其實佢哋本身想切離家啦,20,4
550,但係就即係啲警察咧對嗰陣時啲學生仔咧就,但係就遮係啲警察囖隊嗰陣時啲學生仔吖就,19,4
551,唔係幾好,唔係幾好,4,0
552,咁好多好多就激發咗好多市民去,抌好多好多就激發咗好多市文去,14,2
553,希望去聲援佢哋啦,眯忙去星援佢哋喇,8,4
554,咁但係嗰陣時點解佢哋冇去到正中就係因為警察攔咗條路,抌但係嗰陣時點解佢哋冇去到正種就係因為警察蘭咗條路,25,3
555,咁警察咧就攔咗去個天橋嘅對面,抌警察爹就欄咗去個天橋嘅對面,14,3
556,咁其實嗰個位咧就好少企嘅位嘅,抌其實嗰個位囖就好小企嘅位嘅,14,3
557,但係咧想聲援嘅市民太多其實正中嗰邊反而多多好多位㗎,但係屋想星援嘅市文太多其實正忠嗰邊反U多多好多位𡃉,25,6
558,其實如果佢開放俾啲市民去到正中咧可能真係唔會發生嗰嗰單嘢,離實如果佢開放俾啲市民去到正中可能真係唔會發生嗰嗰單嘢,28,2
559,咁但係因為咧嗰嗰即係尤其叫啲女學生就地屙尿嗰樣嘢咧激發即係令到好多市民都好嬲,抌但係因為爹嗰嗰遮係尤其叫啲女學生就地屙尿嗰樣嘢爹益發啫係令到好多市文都好嬲,38,7
560,咁即係但係佢哋並唔係話想採取啲乜暴力行動即係想即係,抌遮係但係佢哋U唔係話想彩取啲咩部力恆動啫係想遮係,25,9
561,希望多啲人令到啲警察唔好恰啲學生咋嘛,眯望多啲人令到啲警察唔好瞌啲學生U妈,18,4
562,咁點係學生唔俾啲市民行過咁嗰陣時兩點零啦我咁啱就去到即係跟進緊情況,抌但係學生唔俾啲市文恆過噉嗰陣時兩點零喇我咁啱就去到啫係跟俊緊情況,33,8
563,咁我見到越嚟越多嘅市民咧就集聚集咗喺天橋嗰邊,抌我見倒越梨越多嘅市民囖就習U習咗喺天橋嗰邊,22,7
564,咁越嚟越多但係又冇咁多人企喎,抌越梨越多單係又冇咁多人企喎,14,3
565,咁同埋一開始可能前面有啲人咧就可能比較激動啦啲警察又可能激動啲啦,抌同埋一開始可能前面有啲人囖就可能比較激動喇啲警察有可能激動啲喇,32,5
566,咁就即係啲啲市民就好想去對面就唔明點解唔俾佢哋去了解學生嘅情況,抌就遮係啲啲市文就可想去對面就唔明點解唔俾佢哋去了解學生嘅情況,31,4
567,跟住有啲學生有啲市民咧就衝咗出嚟,因住有啲學生有啲市文囉就沖咗出梨,16,5
568,即係嘗試突破咗幾次其實開始幾次唔成功嘅,爹係常試突破咗幾次其實開U幾次唔情功嘅,19,4
569,跟住之後有一次咧就衝咗過去啦,因住之後有一次囉就沖咗過去啦,14,3
570,咁你衝咗過去咧咁就有一個咧就好多人擁啦擁咗入去咁,抌你沖咗過去囖噉就有一個囖就可多人U喇U咗入去噉,24,10
571,嗰陣時咧就成個金鐘嘅路咧都係人啊變咗成幾條行車線,朵陣時囖就成個金中嘅路啊都係人吖變咗成幾條行車線,24,5
572,跟住之後咁你啱啱問我乜嘢,因住之後噉你啱啱問我問咩,12,4
573,哦哦我都算形容緊啊呵,餓餓我都串形溶緊吖可,10,6
574,跟住然後咧咁佢哋咧就聚集咗喺嗰度幾個鐘啦,跟住然後囉噉佢哋囖就U習咗喺嗰度幾個鐘喇,20,6
575,咁其實越嚟越多人尤其嗰陣時好似禮拜五夜晚啦,抌其實月離越多人游其嗰陣時好似理拜五夜吻嚹,21,7
576,禮拜幾夜晚總之咧係一放工咧就好多人好似係禮拜五夜晚啦,禮拜幾夜晚中之囖係一放工姐就好多人好遲係李拜五夜晚啦,26,5
577,係啦跟住然後咧咁就大家即係尤其放工禮拜六又冇嘢做啦,第啦跟住然後囉噉就大家姐係尤其放工禮拜錄又冇嘢走喇,25,7
578,跟住因因為啲消息傳播得好快啦咁你大概兩點鐘咧特破咗,因住恩因為啲燒識全報得好快喇噉你大概想點鐘囖特破咗,25,10
579,跟住開始傳啦跟住然後就開始越嚟越多人去啦,跟住開始全喇跟住然後就開始越梨越多人佢喇,20,5
580,咁六點之後咧放工就梗係大把人去啦仲要中環去喎,抌六點之後囖放工就梗係大把人去喇仲要中環區喎,22,4
581,金鐘區,U中區,3,2
582,跟住就然後咁就衝咗過去跟住然後咁,因住就然後噉就沖咗過去跟住然後噉,16,4
583,咁嗰晚咧就就實施催淚彈咁樣,噉嗰萬囖就就七師吹U蛋噉樣,13,9
584,咁其實啦所以總之一開始咧其實大家都唔覺得嗰陣時係佔中嘅,抌其實嗱所以總之一開始嘞其實大家都唔覺得嗰陣時係UU嘅,27,5
585,然後咧大家咧個喺嗰度咧都只不過係想睇下班學生點樣樣㗎啫,然後哩大家爹個喺嗰到嘞都只不過係想睇下班學生點洋樣家姐,27,7
586,咁因為嗰陣時仲有班學生有啲市民喺嗰邊聲援緊啲學生嘅,抌因為嗰陣時仲有班學生有啲試文喺嗰邊星援𡁵啲學生嘅,25,5
587,咁市民咧就冇走啦,抌市文囖就冇走喇,8,4
588,即係其實咁當然一開始政府都冇俾任何交代,爹係其實敢當賢一開始政府都冇比任河膠代,19,6
589,咁其實嗰陣時啲學生點解企嗰度點解學點解香港市民要去嗰邊但係,抌其實嗰陣時啲學生點解其嗰度點界學點解響港市文要去嗰邊彈係,29,6
590,希望梁振英有個交代就係對於呢個即係政改嘅方案啦,眯望糧陣應有個膠代就係堆於哩個啫係正改嘅方案喇,23,10
591,關閘咁,蛋雜噉,3,3
592,咁其實佢哋要走啊其實最簡單就係梁振英即係,抌其實佢哋要走啊其實最簡單就係想陣英啫係,20,4
593,其實基本上係要梁振英又唔係話讓步而係,離實基本上係要涼震應又唔係話讓部而係,18,5
594,即係真係例行返佢當時嘅承諾,爹係真係利行返佢當時嘅成U,13,4
595,即係唔係唔單止係梁振英而係江派佢哋咧嗰陣時係講到明咧五部曲咧佢哋提前咗將第五部咧提前咗第二部咧已經落咗格,爹係唔係唔單止係梁陣睛疑係江排佢哋U嗰陣時係講到名爹五部曲囖佢哋太前咗張第五部曲囖提前咗第二部啊已經落咗覺,52,15
596,咁就令到好多人嬲咁樣,抌就擰到好多人褸金樣,10,4
597,係啊嗰晚跟住開始實施催淚彈囉,第吖嗰晚跟住開始七師吹隧蛋囖,14,8
598,咁催淚彈咧就即係,抌吹U蛋屋就遮係,8,6
599,好多人驚嘅,好多人驚嘅,5,0
600,亦都俾傳媒報道咧令到一啲冇去在場嘅人咧都覺得好危險啊咁嗰啲,滴都俾荃U報度哩令到一啲冇去在長嘅人爹都覺得好危險吖噉嗰啲,29,9
601,咁但係仍然有一半人咧覺得,抌但係U然有一班人爹覺得,12,4
602,係一個即係都係想知道個即係都係想希望幫到學生,係一個啫係都係想知道個啫係都係想希望幫到學生,22,2
603,嗰晚啊仲係想幫到學生同埋,朵萬吖仲係想幫到學生同埋,12,3
604,想梁振英有個交代咁樣囉,想涼震應有個交代噉樣囖,11,5
605,即係同埋即係希望可能警警務處處長道歉啦話即即係點解會叫啲學生,爹係同埋遮係希望可能景景務處處長度U喇或者姐係點解會叫啲學生,30,10
606,即係唔俾佢哋去洗手間然後叫佢哋屙可能係咁樣好擔心,爹係唔俾佢哋去洗手間然舊叫佢哋哦可能係噉樣好單唇,24,6
607,但係過咗一晚咧即係好耐嗰當晚大家都堅持都冇走到,但係過咗一文哩遮係好耐嗰當文大家都堅遲都冇走到,23,5
608,然後咧就留守咗啦跟住然後到咗第二日咧大家就覺得啊佔咗中啦,然後安就留手咗啦跟住然後到咗第二日哩大家就覺得啊U咗鐘啦,28,5
609,因為嗰陣時其實你係一個,丹為嗰陣時其實你係一個,11,1
610,其實原意都唔係話想佔中真係想聲援班學生,離實圓意都唔係話想U中真係想星援班學生,19,4
611,其實同埋有好多個因素咧可能令到呢件事唔發生嘅,離實同埋有好多個恩掃囖可能另到哩件事唔U生嘅,22,7
612,警察開路啦你俾佢哋企到去正中嗰邊啦,頂察開路喇你俾佢哋企度去正終嗰邊喇,17,5
613,你都唔會佔到嗰個位置嘅,哋都唔UU倒嗰個位置嘅,11,4
614,咁就係呢啲天時地利人和加埋,抌就係哩啲天時地利人和家埋,13,3
615,跟住第日大家成個啊我哋真係佔咗啦就咁佔咗啦,因住第日大家醒覺啊我哋真係U咗啊就噉U咗啦,21,7
616,咁你一佔咗一開始想佔中嘅人你就唔會覺得啊呢個係一個好機會,抌你一U咗一開始想U鍾嘅人你就唔會覺得啊哩個係一個好機會,28,5
617,有啲本身都冇諗過佔中嘅我我係贊成嘅啊唔係我係贊成和平咁去表達聲音囉,到啲本身都冇淋過U中嘅我我係讚成嘅啊唔係我係讚成和平噉去表達星音囖,33,8
618,咁你佔中你只要和平就㗎啦,抌你掂中你指九和平就加喇,12,6
619,咁但係我我嗰陣時都係抱住一個唔覺得實行到嘅,抌但係我我嗰陣時都係抱住一個唔覺得實行到嘅,21,1
620,但係又覺得啊真係做咗,但係又覺得吖真係做咗,10,1
621,跟住你就會覺得呢個好似時勢啊,因住你就會覺得依個好U時細吖,14,5
622,即係對於嗰陣時在場嘅香港人嚟講你覺得佢呢個好似係一個歷史囉,爹係對於嗰陣時在長嘅香港人來講你覺得佢哩個好始係一個力史囖,29,7
623,咁你就跟住咁當時個人就開始,抌你就跟住噉當時個人又開始,13,3
624,開始過多一好快一兩日三日之後咧就開始大家個個訴求就越嚟越明顯啦,開始過多一好快一兩日三日之後屋就開始大家個個掃裙就越來越明顯喇,31,5
625,咁就覺得哦大家唔應該退守啦,抌就覺得餓大家唔應該退手喇,13,4
626,就應該係留返喺度跟住然後咧就去同梁振英即係就有啲即係開條件咁樣囉,豆應該係留返喺度跟住然後啊就去同涼陣英啫係U有啲姐係嘅條件噉樣囖,32,10
627,咁但係當時咧大家都知道咧係唔可以暴力嘅,抌但係當時嘞大家都知道囖其實係唔可以部力嘅,19,6
628,因為咧佢知道咧一暴力咧就一定會有藉口然後驅趕任何藉口都得,因為囉佢知道囉一部力囖就一定會有直口然後區講任可直口到得,28,10
629,咁亦都唔係一個好理想嘅作用嚟嘅,抌亦都唔係一個好理想𠸏作用離嘅,15,3
630,所以當時在場嘅所有香港市民即係有心去㗎咧,躲以當時在長嘅所有香港市文姐係有心去歌嘞,20,6
631,其實佢哋咧係好自律嘅,再實佢哋囖係好自律嘅,10,2
632,即係除咗你話真係用咗嗰條即係所謂非法用咗嗰條通道囉,爹係除咗你話真係用咗嗰條姐係所謂飛發用咗嗰條通道囖,25,5
633,但係咧基本上係好守秩序嘅,但係囖基本上係好守UU嘅,12,3
634,垃圾都係好整潔嘅,垃圾都係好整結嘅,8,1
635,咁跟住之後咁一開始大家都係冇咁多物資啦,抌跟住之後噉一開始大家都係冇咁多密知喇,19,5
636,咁開始啦然後咧就開始有啲物資啦,抌開始喇然後啊就開始有啲密支啦,15,5
637,咁啲物質就係即係呢度呢度捐呢度呢度捐有啲係唔係話啲大機構即係自己市民攞過嚟嘅,抌啲密支就係遮係哩度哩度捐哩度哩度捐友啲係唔係話啲大機扣啫係自己市民攞過離嘅,38,12
638,知道大家辛苦知道大家凍咁樣去好去攞嘅,啲度大家辛苦之度大家動噉樣去好去攞嘅,18,6
639,好在嗰陣時唔係話好凍所以夜晚都唔係話好大問題嘅,倒彩嗰陣時唔係話好凍所以夜U都唔係話好大問題嘅,23,3
640,跟住然後咁開始慢慢就組成一啲水站啦跟住有啲,因住然後噉開始萬慢就早成一啲水U喇跟住有啲,21,6
641,同埋啊仲有嗰陣時因為個催淚彈,冬埋吖仲有嗰陣時因為個吹隧蛋,14,5
642,係啦催淚彈呢樣嘢係激發咗好多香港人咧要繼續留守嘅原因,第啦吹U蛋哩樣嘢係激發咗好多香港人爹要繼續流手完因,26,10
643,咁但係催淚彈之後咧其實有啲人係唔舒服嘅,抌但係吹U蛋之後囖其實有啲人係唔舒服嘅,19,5
644,咁嗰陣時嗰嗰一晚咧其實係好大家係好主動嘅,抌嗰陣時嗰嗰一文哩其實係好大家係好主動嘅,20,3
645,一呼即係知道咗有催淚彈咧就開始有啲人送水送一啲即係處理嘅嗰啲嘢啊,一膚遮係知度咗有吹U蛋屋就開始有啲人送水送一啲啫係儲理嘅嗰啲嘢啊,32,9
646,跟住然後咧咁你因為你已經封咗條路咧你啲車唔係直接去到金鐘嘅,因住然後囉噉你因為你已經風咗條路囖你啲車唔係直接去度金中嘅,29,7
647,你係唔知道嗰度停跟住有人運過嚟,哋係唔知嗰度停跟住有人運過離,15,3
648,跟住運過嚟咧你仲要運到去啲傷者集中嘅地方,因住運過離囉你仲要運度去啲傷姐習中嘅地方,20,6
649,跟住開始咧總之我話啊有有有物,跟住開始爹總之我話吖有有有乜,14,3
650,質啦跟住然後咧就叫一講咧跟住附近總之企可能呢個咁個範圍咧一聽到咧啲人就會自動排到一條人龍又傳啲物資咁樣,知喇跟住然後哩就叫一講囖跟住附近種之旗可能哩個噉個飯圍囖一聽度爹啲人就U自動排到一條人龍又全啲密之噉樣,51,17
651,係你唔需要去即係去,第你唔需要去啫係去,9,2
652,唔係一個嚟嘅你係一個,唔係一啲離嘅你係U你係一個,10,5
653,即係一個啦跟住大大家都係好配合咁樣去做囉,爹係一個啦跟住大大家都係好配合噉樣去做囖,20,3
654,跟住然後大家就之後演變到去你食物啦水啦任何一啲好零散嘅一啲資源咧,因住然後大家就之後U變到去你食乜喇水喇任何一啲好U散嘅一啲支圓囖,32,9
655,就好多即係開始慢慢建立啊咁,豆好多啫開始UU見垃吖噉,13,9
656,係啦咁即係大家都係係咯,第喇噉遮係大家都係係囖,11,5
657,跟住同埋大家咧就會覺得即係大家知道咧大家係冇條件咁樣留喺度啦,因住同埋大家屋就會覺得姐係大家知道哩大家係冇條件噉樣留喺度吖,30,6
658,即係大家都可能即係你去到對方咧就開始傾計啊點啊你係做乜㗎咁,爹係大家都可能啫係你去到對方嘞就開始傾計吖點吖你係做咩加噉,29,8
659,跟住然後就會覺得會覺得即係互相加油跟住然後又多謝你阿有啲人就會好多謝啊咁嗰啲,因住然後就會覺得姐係U相加油跟住然後又多謝你吖有啲人就U好多謝吖噉嗰啲,38,10
660,即係你會覺得因為大家都係冇條件去做呢樣嘢大家都會覺得互相好偉大嘅然後大家仲會精神上互相支持大家咁樣囉,爹係你會覺得人為大家都係無條件去U哩樣嘢大家都會覺得U傷好偉大嘅然後大家仲U好精神上護傷知U大家噉樣囖,50,15
661,跟住到咗即係即係八十八日啊嘛係咪啊,因住到咗啫係演啫係八十八日吖媽係咪啊,17,6
662,好似係,倒似係,3,1
663,七十八定我記得有個八字嘅,一十八定我記得有個扮字嘅,12,2
664,跟住然後咧咁演變到咧就好好去到後期咧就好設備齊全㗎啦,因住然後囉噉结便到囖就好好去到後其囖就好切鼻齊U家啦,26,12
665,即係有有個自修室啦有供電站啦跟住然後有啲民主場啦,爹係有有個字收室啦有工電站喇跟住然後有啲文煮長喇,24,9
666,即係有啲係啲藝術嘅亦都有啲好實際嘅嘢㗎,爹係有啲係有啲藝術嘅亦都有啲好實掣嘅嘢加,19,4
667,咁演變到係有好似景點囉旅遊景點好多旅客都會嚟睇啦,抌點便到係有好似竟點囖裏由竟點好多旅嚇都會離睇啦,24,10
668,跟住然後中環啊即係上班嘅人都會落嚟睇啦,因住然後中環吖姐係想班嘅人都U落離睇啦,19,6
669,咁大家就跟住然後,抌大家就跟住然後,8,1
670,大家就會嗰陣時咧就其實全香港都討論嘅,大家就會嗰陣時囖就其實全香港都土論嘅,18,2
671,即係尤其在場啦,爹係絕遊其在長啦,7,4
672,但係咧媒體咧就冇咁樣報導令到咧其實在場同埋場外嘅人咧其實意見分歧好大嘅,但係屋媒睇吖就冇噉樣報度令到囖其實在長同迷長外嘅人U其實二見分奇好大嘅,35,12
673,係啦你想唔想喔講埋落去啊,第喇你想唔想我講埋落去吖,12,4
674,定係你,定係你,3,0
675,你會唔會覺得太悶㗎,哋會唔會覺得太滿加,9,3
676,好,倒,1,1
677,咁在場嘅人梗係覺得好感動啦大家都覺得好嘅,抌在長嘅人梗係好噉凍喇大家都覺得好嘅,20,7
678,就覺得係一個即係講係獅子山精神啦,豆覺得係一個啫係講係獅子山精神喇,16,3
679,跟住然後,因住然後,4,1
680,大家就覺得啊好似即係可能大家都未經歷過五十年代香港,大家就覺得餓好似啫係可能大家都未經力過五十年代香港,25,3
681,但係你會覺得即係好似有嗰種久違咗嘅感覺有嗰種囉係啦,但係你會覺得啫係好似有嗰種狗圍咗嘅感覺有嗰種囖係嚹,25,5
682,跟住然後咧咁咁係場外嘅人咧就唔同啦因為你未去過現場咧,因住然後囉噉但係長外嘅人囖就唔同嚹因為你未去過現長爹,26,9
683,咁你只會透過媒體嘅報導去知道在場嘅情況,抌你只U透過U抬嘅報度去知道在長嘅情況,19,6
684,但係咧因為人咧係有判斷思考能力,但係囉因為人囖係有U段師考能力,15,5
685,但係你判斷思考能力嘅前設咧就係你要得到資訊正確,但係你U段師考能力嘅前切屋就係你要得到之信正確,23,7
686,你得到資訊唔正確咧你就算再點樣去即係話判斷思考咧,哋得到支信唔正確囖你就算再點樣去啫係話U段性詩考啊,24,10
687,你都好難去㗎,地都好難去加,6,2
688,即係你同我講話哦嗰個嗰個咖啡係,爹係你同我講話餓嗰個嗰個咖啡係,15,2
689,即係可能中東嚟嘅,爹係可能中咚離嘅,8,3
690,咁我冇條件去調查嘅時候咁我只有唯有信㗎啫,抌我冇條件去調查嘅時候噉我指有為有信家姐,20,6
691,咁當時嘅媒體咧其實香港嘅媒體因為俾即係江派其實控制得好緊要嘅,抌噹時嘅媒睇嘞其實香港嘅梅體因為俾遮係江派其實控制得好緊要嘅,30,6
692,咁每個媒體都扮演唔同角色嘅,抌每個媒體都班賢唔同角色嘅,13,3
693,有啲咧完全親共嘅,有啲嘞係完全親共嘅,8,2
694,有啲咧就係啲冇咁親共嘅,有啲囖就係啲冇咁親共嘅,11,1
695,少少啦,撩少啦,3,1
696,跟住有啲咧就係表面上咧就好似好反共嘅,因住有啲嘞就係表面上屋就好似好反共嘅,18,3
697,但係咧時不時咧都會避開一啲好敏感嘅話題就唔去討論嘅,但係囖時筆時哩都U被開一啲好敏噉嘅話題就唔去头倫嘅,25,8
698,咁喺呢個傳媒嘅氛圍之下咧香港人只要你冇去過金鐘咧你都會覺得金鐘好危險,抌喺哩個傳媒嘅份為知下嘞香港人只要你冇去過金中囖你都會覺得金中好危險,34,9
699,或者你覺得金鐘啲學生係搞搞震冇幫襯或者係俾人收埋嘅,或者你覺得金中啲學生係搞攪震冇幫襯或啫係俾人收埋嘅,25,3
700,咁因為我嗰陣時做記者嗰陣時我仲係記者啦,抌因為我嗰陣時做記者嗰陣時我重係記者喇,19,3
701,跟住然後咧就訪問咗好多在場人,因住然後安就房問咗好多在長人,14,4
702,即係好多年輕人啦咁,爹係好多年青人喇噉,9,4
703,就問佢哋其中一個必問嘅問題咧就係話佢哋同屋企人嘅關係點樣啦屋企人點樣睇件睇法,又問佢哋其中一個必問嘅問題嘞就係話佢哋同屋企人嘅關係點樣喇屋企人點樣睇件睇髮,38,4
704,九成嘅九成半嘅屋企人咧都係覺得好反對亦都覺得好暴力嘅呢件事,由成嘅九成搬嘅屋企人爹都係覺得好反隊亦都覺得好暴力嘅哩件事,29,5
705,佢哋就因為佢哋咧係睇睇唔同報紙去講啦,隊哋就因為佢哋囖係睇睇唔同報紙去講喇,18,3
706,就因為啦我同你講啲點解佢哋會有咁嘅諗法咧,豆因為嗱我同你講啲點樣佢哋會有噉嘅U法囖,20,6
707,啦假設唔好攞啲親共㗎啦有敵人對親共嘅報紙都好反感,嗱假U唔好攞啲親共加喇有啲人對親共嘅報紙都好反噉,24,6
708,攞啲好似睇落去中立,朵一啲好似睇落去中蠟,9,3
709,但係其實咧嗰種中立咧係有啲已經混淆咗人嘅視聽㗎啦,但係其實哩嗰種中蠟囖係有啲已經運U咗人嘅死听她啊,24,9
710,咁咧就譬如,抌屋就譬如,5,2
712,一張相咧就係啲人好安靜咁坐喺度啦,一張相哩就係啲人好安靜咁樣坐喺度喇,16,3
713,跟住另外一張呢啱啱好全版嘅,因住另外一張依啱啱好全板嘅,13,3
714,另一半咧就係有兩個人好大力咁扯嗰個鐵馬有兩班人好大力咁樣扯個鐵馬當然一半嘅,定一半囖就係郵兩個人好大力噉樣扯嗰個U馬恩兩班人好大力咁樣扯個U馬當賢一半嘅,37,9
715,咁樣你就會覺得哦呢部分報紙中立啊又報道金鐘好嘅好即係好和平嘅現象但係亦都有報道一啲有示威者發生嘅事,抌樣你就會覺得餓依部份報紙中蠟啊又報度金中好嘅好啫係好禾蘋嘅現長但係亦都又報度一啲有事威咗發生嘅事,49,15
716,但係你你就咁聽都覺得好中立㗎我以前都覺得中立但係其實呢個就係唔中立,但係你你就噉聽都覺得好中蠟加我以前都覺得中蠟但係其實哩個就係唔中蠟,33,6
717,你諗下二十四小時一日有二十四小時真正發生嗰單扯大纜嘅嘢咧只不過可能唔少過一秒,哋林吓二十四小時一日有二十四小時真正發生嗰單扯大辣嘅嘢U子不過可能唔少過一秒,38,6
718,可能少過一分鐘啦應該話,可能小過一分鐘喇應該話,11,2
719,警察就可能已經出嚟調停或者已經有可能擺低咗,頂察就可能已經出來條庭或啫已經有可能擺低咗,21,5
720,然後咧嗰可能喺金鐘咧有一千人啦,然後屋嗰可能喺金中有一千人喇,15,4
721,嗰度只係佔是個人㗎啫,朵度只係U十個人歌姐,10,5
722,咁你點樣可以話另外嗰九百個人係暴力咧,抌你點樣可以話另外嗰九百個人係步力囖,18,3
723,你點樣可以話嗰廿三個鐘零十一個字嘅人個時間係暴力咧,哋點樣可以話嗰啊三個鐘玲十一個自嘅人個時間係步力囖,25,6
724,呢個唔可以㗎嘛但係喺外行人嚟睇即係喺外界嘅人嚟睇咧你會覺得呢份報紙係中立㗎,依個唔可以他媽但係喺外恆人離睇啫係喺外計嘅人離睇囖你會覺得哩份報紙係中蠟啊,37,12
725,你唔會你就會覺得哦係有暴力啊真係有暴力喎我我知道你哋有善良但係你哋都有暴力啊,哋唔會你就會覺得餓係有部力吖真係有部力喎我我知道你哋有倩朗但係你哋都有部扐吖,38,10
726,我覺得你哋就係暴力囉,到覺得你哋就係步力囖,10,3
727,但係其實唔係囉即係你係基本上你坐遠少少你都見唔到嗰單嘢,但係其實唔係囖姐係你係基本上你坐遠少少你都見唔到嗰單嘢,27,2
728,跟住然後全部都係好和平好安靜咁睇緊書咁,因住然後全部都係好禾平好安靜噉樣睇𡁵書噉,19,6
729,咁啦但係你變咗咧呢個你就,抌嗱但係你變咗哩哩個啊就,12,5
730,引即係造成啲乜影響咧就係話,癮啫係做成啲咩影響囉就係話,13,5
731,你家庭你所以嘅屋當時全香港所有有去過佔中嘅人啦同埋屋企嘅人都會嗌交㗎,哋家停你所有嘅屋噹時全香港所有有去過U中嘅人喇同迷屋企嘅人爹都會嗌交加,34,9
732,然後講到一講到呢啲政治嘅嘢咧就會一係講到喊一係講到鬧交,然後講到一講到哩啲正自嘅嘢屋就U一係講到咸一係講到鬧交,27,6
733,一係咧就講到唔想再講即係唔想你即係冷戰㗎啦大家,一係啊就講到唔想再講啫係唔想你啫係冷戰加嚹大家,23,5
734,咁呢個其實係破壞緊香港嘅嗰個和諧嘅,U哩個其實係破壞緊香港嘅嗰個嗰個和鞋嘅,17,5
735,咁其實講真即係如果你真相問心嗰句你覺得其實當時啲人係冇條件去留低,抌其實講真姐係如果你真係問芯嗰句你覺得其實當時啲人係冇條件去留低,32,4
736,然後我哋真係想做一啲去即係為香港好嘅嘢,然後佢哋真係想做一啲去啫係為香港好嘅嘢,19,2
737,但係佢哋又唔被人理解然後佢哋咧就同屋企人有意見分歧,但係佢哋有唔被人理解然後佢哋啊就同屋企人有意見分U,25,3
738,咁屋企人其實係人所有人嘅生命好大嘅支柱啊,U屋企人其實係人所有人嘅生命好大嘅支U吖,20,3
739,跟住然後咧令我就又營造咗一班好大嘅即係輿論啦就係話呢班人好暴力,因住然後囉另我就又U做咗一班好大嘅啫係U論喇就係話哩班人好暴力,31,9
740,咁你變到,抌你變倒,4,2
741,當時咧就有兩個好處嘅對梁振英,當時哩就有兩個好處嘅對涼陣睛,14,4
742,就係第一個咧就係你就大家就企咗喺嗌交嗰個位,豆係第一個哩就係耐就大家就企咗喺嗌交嗰個位,21,3
743,亦就話佔中咧造成社會分歧,滴就話店中囖做成寫會分奇,12,6
744,忽略咗其實點解大家去咗嗰個地步就係話其實係因為梁振英或者因為共產黨佢哋,一U咗其實點解大家去咗嗰個哋部就係話其實就係因為涼U睛或者因為共產擋佢哋,35,9
745,佢哋冇履行自己嘅承諾,打矛佢哋冇李行自己嘅成U,10,5
746,第二個咧就係,第二個屋就係,6,1
747,第二個係乜,第二個係咩,5,1
748,造成咗分歧咧係到以後咧好多事咧都會,度成咗分其吖係到耳後囖好多事屋都U,17,7
749,係啦首先佢轉移咗個焦點啦,係啦首先佢轉移咗個招點啦,12,1
750,跟住同埋令到只要社會一唔和諧咧其實係好危險㗎,因住同迷另到只要社會一唔和鞋嘞其實喺好危險加,22,7
751,即係社會再如果佢爭詏越嚟越激烈個話咧佢咧係可以派啲嗰個叫乜乜啊,爹係社會再如過佢憎扣越離越激力個話囖佢囖係可以派啲嗰個叫咩咩吖,31,11
752,外交啊唔係嗰個軍事即係解放軍,大交吖唔係嗰個軍事啫係解放軍,14,3
753,去鎮拿呢件事嘅咁佢就可以一箭雙鵰漁人得利咁樣,對瞓拿哩件事嘅噉佢就可以一戰傷雕魚人得利噉樣,22,9
754,就冚咗呢啲聲㗎啦,豆冚咗哩啲聲加嚹,8,4
755,咁再以後再更加多嘅嗰啲任何嘅運動咧都係冇用嘅,抌再耳後再更加多嘅嗰啲任可嘅運動爹都係冇用嘅,22,4
756,咁樣囉係啦,抌樣囉係呀,5,2
757,咁所以其實嗰陣時香港嘅情況咧就當時在場其實係好溫馨好嘅,抌所以其實嗰陣時香港嘅情況囖就當時在長其實係好溫興好嘅,27,4
758,但係咧就會承受好多外界嘅壓力囉,但係啊就U成受好多外界嘅壓力囖,15,4
759,咁喺好多娛樂喺香港喺佢哋即係每個人嘅屋企咧個氣氛都比較唔和諧嘅,抌喺好多如樂喺香港喺佢哋姐係U個人嘅屋企U個汽U都比較唔和鞋嘅,31,8
760,因為其實咧啊,因為其實屋吖,6,2
761,仲有其實我可以講就係我訪問過好幾個啦咁,動有其實我可以講就係我U問過好幾個喇噉,19,4
Total CER: 2975/12734=0.233,,,,
