NUM,EXPECTED,CXM52A_qwerty,# characters,edit distance
470,吓就係咁喇,下就係噉嚹係嚹,5,5
471,點樣差法呀一般人印象中嘅係點樣吖,點樣差法呀一搬人印象中嘅係點樣吖,16,1
472,大財團唔係淨係大財團嘅,大財團唔係淨係大財團嘅,11,0
473,你會唔會唸到哎有啲將佢篇埋落去啊會類似啊啊嗰類咁樣嘅呢,你會唔會諗到矮有啲張佢偏埋落去呀會類始呀呀嗰慮噉樣嘅呢,27,10
474,唔錯啦就係呢個問題喇,冇錯喇就係哩個問題嚹,10,4
475,吓嗰陣時入去嗰陣時唸住都吖,下嗰陣時入去嗰時呢諗住唔係刀吖,13,7
476,搞科技啲野都應該幾好玩架喎應該唔錯架喎啲野,搞科技啲嘢都應該幾好玩𡃉喎應該唔錯𡃉喎啲嘢,21,4
477,吓話吓你啊嗰個環境應該係比你去將佢去識啲新野啊將啲吓新嘅技術,下話下你呀嗰個環境應該係俾你去將你試啲新嘢啊將啲新嘅技術,30,9
478,即係需然都已經去到某個已經係喇已經下好成熟嘅階段,即係雖然都意經去到嗎個意經係嚹意經下好成熟嘅街段噉但係,24,10
479,咁但係你都仍然對佢有個期望即係佢係屬於嗰一類型將佢歸類於嗰一類型即係先進科技公司走去世界尖端,你都仍然對佢有個其望即係佢係屬於嗰一類螢將佢龜U於嗰一類營即係先俊科技公司走去世界尖端,46,9
480,吓但係當你入到去嗰陣時呢你發覺就唔係嗰回事黎嘅,下但係當你入到去嗰陣時呢發覺就唔係嗰回事離嘅,23,3
481,吓即係只有一樣野呢就係捽數,下即係至有一樣嘢呢就係捽素,13,4
482,吓同埋啲人係完全呢係個個呢如果你熟裡面呢你識得走偏門呢即係你識得走位嘅話呢你係好多野唔洗你理嘅,夏同埋啲人係完全呢係個個呢如果你熟歲面呢你識得走拼門呢即係你識得走位嘅話呢你係好多嘢唔使你理嘅,47,5
483,但係如果你唔識走位嘅話呢就做到你架喇,但係如果你唔識走位嘅話呢就做到你𡃉嚹,18,2
484,吓你基本上呢嗰陣時呢係一年裡面呢你真正可以將你自己啲野放低呢就係佢年尾埋數之後嗰三日,下你基本上呢嗰陣時呢係一年對面呢你真政可以將你自己啲嘢放低呢就係佢年没埋數之後嗰三日,42,5
485,吓叫做嗰個叫做叫做定唔知乜鬼野,下叫做嗰個叫做定唔知乜鬼嘢,15,4
486,嗰三日你係完全可以將啲野放低,嗰三日你係完全可以將啲嘢放低,14,1
487,出左嗰三日之外呢你基本上係一個人做兩份工甚至三份工,除咗嗰三日之外呢你基本上一個人做兩份工甚至三份工嘅,25,4
488,吓你有無試過啲人呢試過一啲人呢試過你第一日返工呢你啲同事走去問你,下你有冇試過一啲人呢試過你第一日返工呢你有啲同事走埋來,32,11
489,吓歡迎你加入之後呢跟住嗱喂你可唔可以幫我跟呢樣野呀,下歡迎你加入之後呢就話喂你可唔可以幫我跟哩樣嘢啊,25,7
490,跟我今日第一日返工喎我點樣電腦我都好似未有唔知點樣入去喎,跟我今日第一日返工喎我點樣電好我都好似未有我唔知點樣入去喎,28,2
491,哦唔緊要我飛美國喎,哦唔緊要我飛美國喎,9,0
492,吓我唔得閒呀咁就有啲野唔該你麻煩你幫我跟跟吖,下我唔得閒啊噉就有啲嘢唔該你麻煩你幫我跟干吖,22,5
493,吓到時有咩你再出聲吖但係呢飛左之後呢佢你就揾唔到佢架喇,下到時有咩你再出聲但係呢飛咗之後呢你就揾唔到佢𡃉嚹,27,6
494,吓嗰啲野就你跟架喇喎吓有乜問題呢你架喎,下嗰啲嘢就你跟𡃉嚹喎下有咩問題呢你㗎喎,19,7
495,吓即係唔嘴呢,夏即係唔嘴呢,6,1
496,同埋呢你見過呢有啲同事呢另外一樣野呢有啲同事呢好過癮嘅你入黎嗰陣時呢佢要求你寫一篇野嘅,通埋呢你見過呢有啲同試呢另外一樣嘢呢有啲同事呢好過U嘅你入離嗰陣時呢佢腰U你寫一偏嘢嘅,43,9
497,吓你對啱啱入黎嗰陣時你有啲咩期望有乜感受,下你對啱啱入離嗰陣時你有啲咩其望有咩噉受,20,5
498,吓咁嗰陣時我已經住左做左幾個月啦,下噉嗰陣時我已經做咗記個月喇,16,7
499,咁我見到個新同事入黎嗰陣時寫左偏感受見到我就即刻笑,噉就見到個身同事入離嗰陣時寫咗拼噉受我就即刻笑,25,9
500,吓因為佢哎好高興啊入黎啊我其實我自己一個其中一個一個意願呢我就好想做一個環境裡面可以做到,下因為佢哎好高興我入來嚹我就其實我自己一個其中一個一個意願呢我就好想呢做一個還境歲面可以做到,44,8
501,吓我即刻笑出黎呀,下我即刻笑咗出梨,8,4
502,就係咁喇,就係噉嚹,4,2
503,所以呢個係個期望嘅問題你話難啃嘅工當然有啦,所意哩個係個其望嘅問題你話難肯嘅工噹然有喇,21,6
504,但係即係你無期望嘅你就唔會有個咁樣嘅距離吓就係咁喇,但係即係你冇奇望嘅你就唔會有個噉樣嘅佢離,25,9
505,緊係啦你阿媽嗰陣時係咁啦你姨姨都係咁啦吓咪呀,梗係啦你阿媽嗰陣時係噉喇你個依依都係噉喇係咪啊,22,10
506,啊留喺屋企吖嘛吓結嗰梗係唔得啦,呀留喺U企吖嘛下結嗰梗係唔得喇,15,4
507,吓咁你了解下你阿媽而家响度做乜野先得架,下噉你U解下你阿媽而家嚮度做乜嘢先得㗎,19,6
508,吓話即係太多喇,夏話即係太多嚹,7,2
509,吓响屋企相夫教子傻啦,下響岸企上膚較指傻喇,10,8
510,開玩笑,开晚掉,3,3
511,吓係咪吖吓,吓係咪啊下,5,2
512,而家你細妹媽咪都有機會佢都出去自己揾翻啲外快翻黎,而家你細妹媽咪都有機會佢都出去自己揾返啲外快返來,24,3
513,吓即係需然即係當然佢佢唔想話有個咁嘅即係你要靠佢嗰份嘅佢更加唔開心添啦咁但係,下即係雖然即係當然佢佢唔想話有個噉嘅即係你要靠佢嗰份嘅就更加唔開心添喇噉但係,38,6
514,又叫佢响屋企喂唔好喇你自己响度囉湊細路囉,又叫佢響岸企喂唔好喇你自己響度囉臭細路囉,20,4
515,梗係唔制啦我揾個工人翻黎自己揾吓得閒賺下錢買下花大,梗係唔制喇我揾個工人返來自己揾吓得閒賺下錢自己買個花帶,25,7
516,吓所以你仲講良家你唔係叫做良家婦女其實唔關事,下所意你仲講涼家你唔係叫做糧家苦女其實唔關事,22,5
517,呢個有啲問題,哩個有啲問題,6,1
518,呢個唔係良家婦女吓你嗰啲女性係咪應該要响屋企相夫教子,哩個唔係叫梁家U女下你啲女性係咪應該要響岸企上膚較指,26,12
519,吓良家婦女個個都係良家婦女你無行差踏錯咪良家婦女囉,吓涼家U女個個都係糧家苦女你冇行差踏錯咪糧家U女囖,25,8
520,吓你出去做野你都係良家婦女唔係黎架咩,下你出去做嘢你都係梁家U女㗎唔係離𡃉咩,18,7
521,吓但係如果你話你你你個意思你係想佢响屋企吓呢個叫做即係你會唔會贊同而家啲女性應該留响屋企相夫教子,下但係如果你話你你你個意思你係想佢響岸企下哩個叫做即係你會唔會賺同而家啲女聖應該留響岸企上膚較指,48,13
522,係咪呀啱無啱呀,係咪啊啱唔啱呀,7,2
523,所以你個寫唔該寫好你個問題,所意你個寫唔該寫好你個問題,13,1
524,英文改翻佢啲,英文蓋返佢啲,6,2
525,男人做家庭主婦,男人做家庭主婦,7,0
526,即係男人去你屋企入面嘅野,即係男人去你U企入邊嘅嘢,12,3
527,即係以前就男主外就女主內呢個就野黎嘅,即係以前就男主外就女主耐哩個就嘢離嘅,18,4
528,即係你話反過黎男主內就女主外,即係你話反過離男主內就愛主外,14,2
529,吓咁你個問題係咩呢,下噉你個問題係咩呢,9,2
530,咁嗰啲就睇需要架姐老實講人係好嘅,噉嗰啲就睇需要𡃉姐老實講人係好𠸏,16,3
531,吓咁如果你話即係咁啱有個有個家庭裡面嗰個女係超級女強人嘅,下噉如果你話即係噉啱有個有個嘉停裏邊嗰個女係超級女強人嘅,28,7
532,吓應該男嘅亦都咁啱佢自己時也命也運也吓响佢自己嘅工作上面唔係做得咁順暢嘅,下應該南嘅亦都咁啱佢自己時也命也運廿下嚮佢自己嘅工作上邊唔係做得咁U唱嘅,36,8
533,佢佢嗰個嗰個嗰個吓你你你個即即係個啦吓吓即係佢個佢個事業方面唔係做得咁好嘅,佢佢嗰個嗰個嗰個吓你你你即即係喇吓下即係佢個事葉方邊唔係做得咁好嘅,37,8
534,咁亦都不防架喎,噉亦都筆U𡃉喎,7,4
535,係咪呀嗱即係好簡單咁我舉例一個我以前一個舊同事咁曾幾何時佢係香港區吓我就老細個指定接班人坐左落去,係咪啊拿即係好簡單噉我舉勵一個我意千一個舊同事噉層幾何時佢係香港區下我舊老細嘅紙定摺班人U咗落去,48,15
536,咁我同佢做野嗰陣時吓我都有同佢爭過,噉我同佢做嘢嗰陣時下我都有同佢爭過,17,3
537,吓大家都係做嗰個吓啲頂嗰啲位,下大家都係做嗰個吓啲頂嗰啲位,14,1
538,吓即係類似一個總經理啊嗰啲,下即係U始一個種經理啊嗰啲,13,4
539,咁但係即係無啦時野變架嘛公司大運細運,噉但係即係冇喇時嘢變𠺢嗎公司大運細運,18,6
540,咁掉翻轉頭走嗰陣時呢出黎呢吓因為我呢就無野啦吓咁我就要繼續,噉調返轉頭走嗰陣時呢出來呢下因為我呢就冇嘢喇吓我就要繼續,29,9
541,去去做啦咁但係我亦都睇到佢呢掉翻轉頭因為佢佢太太呢就响一間好大嘅銀行裡面呢做到好高級嘅,去去做喇噉但係我亦都睇到佢呢調返轉頭因為佢佢太太呢就响一間好大嘅銀行裏邊呢做到好高級嘅,43,6
542,所以佢就做到一樣野呢就係當佢比舊公司即係咁比人踢左出黎啦唔係代表佢做唔到野架喎,所以佢就做到一樣嘢呢就係當佢俾舊公司即係噉俾人踢咗出梨啦唔係代表佢做唔到嘢架喎,39,7
543,佢係一個有能力嘅人黎嘅,佢係一個有能力嘅人來嘅,11,1
544,但係踢左出黎之後佢要搵返佢咁嘅位呢唔係咁容易嘅,但係踢咗出喱之後佢要搵返佢噉嘅位呢唔係咁容易嘅,23,3
545,但係掉翻轉頭呢佢太太有個機會派去星加玻喎,但係調返轉頭呢佢太太就又個機會喎派去升加玻喎,20,6
546,佢睇住哇更加更升更上一層樓喎,佢睇住話更加更升更上一層留喎,14,2
547,咁我就睇住嗰陣時呢佢就放低自己啲野呢因為都無得唔放低啦放低左喇已經吓無得搞喇,噉我就睇住佢嗰陣時呢佢就放低自己啲嘢呢因為都冇得唔放低啦放U咗喇已經冇得搞嚹,38,9
548,就跟左佢太太去星加玻就三年,就跟咗佢太太去升加菠就三年,13,3
549,吓咁基本上佢三年嘅話咁嗰個唔係佢嘅地頭唔係佢嘅事業發展嘅地方咁其實佢都無乜特別野可以做,下噉基本上佢三年嘅話佢嗰個唔係佢哋頭唔係佢是業發展嘅地方噉其實佢都冇乜嘢特別嘢可以做,43,11
550,咁同埋即係亦都見到佢佢打後嘅其實即係可能某程度太太變左係主外嗰個,噉同埋即係亦都見到佢佢打後嘅其實即係可能某情度太太變咗係煮外嗰個,32,4
551,吓佢又唔一定要全部主內嘅但係起碼就話即係佢就好似做緊好似譬如你姨姨啊吓或者以前你阿媽嗰陣時响响台灣啊馬拉嗰陣時嗰啲自己咪走去做鍾意做自己做咩咪做咩囉,下佢有唔一定要全部住耐嘅但係起嗎就話即係佢就好次做赶好次你依依啊夏或者你以前你阿媽嗰陣時嚮響台灣啊嗎拉嗰陣時嗰啲自己咪走去做鍾意做自己做咩咪做咩囖,74,18
552,就係咁喇所以呢個人呢就即係唔係話啲咩特別嘅理念因為而家事實上你睇實際,就係噉嚹所意哩個人呢就即係唔係話一啲咩特別嘅四黏因為而家事實上你睇實掣,34,8
553,或者可能香港人另外一樣野就係咁樣亦都唔係話咩嘅總之就相對就實際就最緊要吓,或者可能香港人另外一樣嘢就係咁譯都唔係話咩嘅總之就傷對就實製就最緊要下,36,6
554,就嗱我唔知你有無聽過啲咁嘅啦吓,就拿我唔知你有冇聽過啲噉嘅喇吓,15,4
555,吓咁你你細姑丈呢吓曾幾何時呢佢就偏向於係比較於重男人要主外,下噉你你細姑長呢下層幾河時呢佢就蝙向啲係比較於重男人要煮外,29,9
556,吓佢係偏向於嗰個方面嘅,下佢係蝙向於嗰個方面嘅,11,2
557,所以曾幾何時有段時期呢佢就工作上面唔係咁順利呢吓佢就要四圍去吓借錢,所以層幾何時有段時其呢佢自己工作上唔係咁順利呢下佢就要四為去下借錢,33,8
558,去衝翻起即係等你細姑姐呢就覺得佢仍然係有個响度嘅响屋企,去沖返起即係等你細姑姐呢就覺得佢型然係有個嚮度嘅響岸企,27,6
559,但係其實即係呢啲野你要睇翻囉因為我睇翻我掉翻轉頭,但係其實即係哩啲嘢你要睇返囖即係我睇返我調返轉頭,24,9
560,你唔洗扮無野咁你扮唔得閒扮好勁唔用架嘛啲野,你唔駛扮冇嘢噉又扮唔得閒扮好勁冇用𠺢嗎啲嘢,21,9
561,咁你係嗰個嗰個嗰個一家人你點樣去適當時候做翻適當嘅野咁你可以走前啲你咪走前啲囉,噉你係嗰個嗰個嗰個一加人你點樣去識當時候做返適當嘅嘢噉你可以走前啲你咪走前啲囖,39,7
562,啲位係咪可以互調架嘛,啲位係可以護調𠺢嗎,10,4
563,睇下結嗰架嘛,睇下結過𠺢嗎,6,3
564,吓好講完,下就係噉嚹好講完,4,5
Total CER: 2641/10227=0.26,,,,
