NUM,EXPECTED,CXM17A_qwerty,# characters,edit distance
790,我就唔鍾意一個音樂老師噉我以為係佢教嘅噉所以我就冇上音樂創作啦,哦就唔鍾意一個音護老師噉哦以為係佢教嘅噉所以哦就冇上音護創作喇,31,6
791,噉之後就十分後悔呢噉就上咗法文,噉之後就十分後U囖噉就上咗發文,15,3
792,即係本身都中二音樂嘅,啫本身都鍾意音視嘅,10,5
793,我有學琴嗰陣時都仲有學,哦有學琴趕屎都重有學,11,5
794,噉覺得都嘅但係,噉覺得都嘅但係,7,0
795,但係係啦最尾冇報到嗰個啦,但係係喇最尾冇報到嗰個喇,12,2
796,係啊就上法文,係呀就上發文,6,2
797,上兩年度啦,上兩連度喇,5,2
798,佢嗰陣時唔係好難嘅,佢趕屎唔係好蘭嘅,9,4
799,即係嗰陣時我差唔多冇聽過佢講嘢,飛趕時五差唔多冇聽個佢講嘢,15,6
800,所以堂堂都係傾偈噉樣但係,所以堂堂都係傾偈噉樣但係,12,0
801,佢會,佢會,2,0
802,即係,啫,2,2
803,佢會講吓法文啊但係個老師,佢會講下發文啊但係個老師,12,2
804,個老師有啲煩囉所以,個老師有啲煩囖所以,9,1
805,未係話好鍾意嘅同埋,未係話好鍾意嘅同埋,9,0
806,即係我而家都唔係好記得嗮,飛哦而家都唔係好記得晒,12,4
807,嗰啲噉嘅嘢啦,嗰啲噉嘅嘢喇,6,1
808,係啊都唔記得好快唔記得,係呀都唔記得好快唔記得,11,1
809,又冇喎,又冇喎,3,0
810,有諗過如果,有林個如嗰,5,3
811,即係,啫,2,2
812,上到大學我讀嘅科系,上到大學午讀嘅科係,9,2
813,即係可以有機會出出邊嘅話噉啊有諗過學返法文或者,啫可以有機會出出邊嘅話噉啊有林個學返發文或者,23,5
814,學西班牙文嘅,學西班呀文嘅,6,1
815,噉但係而家未知啦,噉但係依家未知喇,8,2
816,唔知,唔知,2,0
817,係囉係啊係啊係啊,係囖係啊係啊係啊,8,1
818,係囉,係囉,2,0
819,好快就唔記得喇一唔講呢,好快就唔記得𡃉喇一唔講嘞,11,2
820,同埋嗰陣時學呢又唔係好講嘢嘅即係,同埋趕時學囖又唔係好講嘢𠸏機,16,6
821,佢好逼你係背啲字啊,佢好逼理係背啲字呀,9,2
822,即係數數字啊,飛數數字呀,6,3
823,交通工具啊,交通工具呀,5,1
824,之後,之後,2,0
825,講我住邊啊我叫咩名嗰啲噉樣囉,講我住邊呀哦叫咩名嗰啲噉樣囖,14,3
826,係啊係啊,係啊係啊,4,0
827,所以所以唔係唔係話好似傾偈噉樣,所意所以唔係唔係話好似傾偈噉樣,15,1
828,噉所以根本都唔熟個語言,噉所以根本都唔熟個語言,11,0
829,係點樣嘅,係點樣嘅,4,0
830,淨係背啲字噉樣囉,淨係背啲字咁樣囉,8,1
831,所以,所以,2,0
832,唔係話好記得囉,唔係話好記得囖,7,1
833,快啲嘅,快啲嘅,3,0
834,噉樣諗我又諗唔到有,咁樣林哦又林唔都有,9,5
835,我覺得點都有嘅或者係,哦覺得點都有𠸏或者係,10,2
836,我覺得有時唔係,哦覺得有時唔係,7,1
837,中學生,中學生,3,0
838,有時可能係只不過一入邊,有時可浪係指筆個一入便,11,5
839,會,會,1,0
840,咗一啲語言噉樣囉,咗一啲雨言咁樣囖,8,3
841,係啊係啊係啊,係啊係啊係啊,6,0
842,即係,啫,2,2
843,我諗唔到例子,哦林唔到例子,6,2
844,我又唔係好多喎,哦又唔係好多喎,7,1
845,成日都唔講嘢坐埋一邊,成日都唔講嘢坐埋一邊,10,0
846,噉樣通常都係聽佢哋講嘢噉但係聽得多又會知,咁樣通常都係聽佢哋講嘢噉但係聽得多又會知,20,1
847,有啲係啊,有啲係啊,4,0
848,知啲噉係啊,知啲噉係啊,5,0
849,同埋有時係佢哋打機嗰啲噉我又少打機嘅,同埋有時係佢哋打機嗰啲噉哦又少嚹機𠸏,18,3
850,佢哋打機嗰啲語言啊,佢哋打機嗰啲語言啊,9,0
851,係啊係啊,係啊係啊,4,0
852,冇打機啊,冇打機呀,4,1
853,而家有睇喇之前忙就咩都冇冇做嘅,而家有睇喇之前忘就咩都冇冇做嘅,15,1
854,我又咩都有睇啲嘅,哦又咩都有睇啲嘅,8,1
855,我又有睇小說又有,哦又有睇小雪又有,8,2
856,有時睇返啲舊嘅睇嗰啲小說,有時睇返啲舊嘅睇個啲小雪,12,2
857,睇吓啲,睇下啲,3,1
858,人哋嗰啲啊嗰啲書,人哋嗰啲啊嗰啲書,8,0
859,或者書啊嗰啲噉樣,或者晒咕書啊嗰啲噉樣,8,2
860,係啊書啦係啊係囉嗰啲,係呀書啦係呀係囉嗰啲,10,2
861,小說鍾意睇中文囉,小雪中意睇中文囖,8,3
862,但係有啲就鍾意睇英文,但係有啲就鍾意睇英文,10,0
863,即係例如書嗰啲噉一定睇英文啦,機例如書嗰啲噉一定睇英文喇,14,3
864,中文唔會明囉,中文唔會明囖,6,1
865,係啊係啊,係啊係啊,4,0
866,係啊係啊嗰啲好奇怪中文係啊,係呀係啊嗰啲好奇怪中文係啊,13,1
867,金庸囉成日都返睇,金容囉成一都返睇,8,2
868,睇嗮,睇嗮,2,0
869,應該小,應該小,3,0
870,我中二已經睇嗮金庸,哦鍾二已經睇晒金容,9,4
871,又冇乜最鍾意嘅,又冇乜最鍾意𠸏,7,1
872,睇得比較多次咪,睇得比較多次咪,7,0
873,笑傲江湖睇得比較多囉,笑乜公胡睇得比較多囖,10,4
874,金,今,1,1
875,係啦其實佢啲故事即係個個都唔同噉樣,係喇其實佢啲故事機個個都唔同噉樣,17,3
876,有啲就睇得多啲啊有啲就隨手攞啊攞得多,有啲就睇得多啲呀有啲就除手攞呀攞得多,18,3
877,冇喎,冇喎,2,0
878,我諗我睇完書嗰啲我冇睇返劇㗎喇,哦飲哦睇完書嗰啲哦冇睇返劇啊啦,15,6
879,因為,因為,2,0
880,好唔一樣囉係啊好似,好唔一樣囉係呀好次,9,2
881,即係係啊係啊係啊係啊係啊係啊係啊,飛係啊係啊係啊係啊係啊係啊,16,4
882,電視少啲睇啦,電視少啲睇啦,6,0
883,有時會睇戲囉噉樣囉,有時會睇係囖噉樣囖,9,3
884,有時戲院睇有時上網睇我哋,有時戲院體有時上網睇哦哋,12,2
885,電視都有戲院戲睇嘅,電視都有戲院氣睇嘅,9,1
886,我睇,哦睇,2,1
887,我有睇一套戲睇咗,哦有睇一套戲睇咗,8,1
888,睇咗侏羅紀,睇咗豬羅幾,5,2
890,唔知啊最新嗰集囉,唔知呀最新嗰集囉,8,1
891,係啊係啊係啊,係啊係啊係啊,6,0
892,係啊係啊,係啊係啊,4,0
893,嘅佢有啲意思嘅噉樣係啦,嘅佢有啲意思𠸏咁樣係啦,11,2
894,我有睇過第一集,哦有睇個第一集,7,2
895,即係嗰集,飛嗰集,4,2
896,但係之後中間嗰啲我,但係之後中間嗰啲哦,9,1
897,我知個故事講咩但係我冇成套戲噉樣睇囉,哦支個故事講咩但係哦冇成套戲噉樣睇囖,18,4
898,即係斷斷續續噉樣睇過啲啊,飛斷斷逐續咁樣睇個啲呀,12,6
899,噉但係,噉但係,3,0
900,佢都係有啲恐龍,佢都係有啲恐龍,7,0
901,戲其實我冇乜所謂嘅即係,嘿其實哦冇乜所謂嘅飛,11,4
902,會有時去睇英雄片啊或者科幻啲啊或者,會有時去睇英熊片啊或者科彈啲啊或者,17,2
903,都有睇嘅,都有睇嘅,4,0
904,寫實都有睇嘅,寫實都有睇嘅,6,0
905,即係咩都冇問題嘅係啊,飛咩都冇問題嘅係啊,10,2
906,係啊冇乜所謂㗎,係呀冇乜所謂𡃉,7,2
Total CER: 1626/8365=0.19,,,,
