NUM,EXPECTED,C1M61A_qwerty,# characters,edit distance
851,兩科數啦,兩科掃啦,4,1
852,同埋囉,同埋囉,3,0
853,咁就四科囉,噉就係四科囖,5,3
854,都要記嘅不過,爹要寄嘢不過,6,3
855,生動好多,生棟好多,4,1
856,倒係呢個呢個加咧等於乜咁嘅嘢,倒下哩個哩個家囖等如噉嘅嘢,14,8
857,嗻哈啲箭嘴兩邊走嗰啲嘢啫,嘢吓啲箭嘴兩邊走嗰啲嘢啫,12,2
858,咁樣嗰啲啫,噉跟住嗰啲遮,5,4
859,嗰啲嗰啲唔會好難嘅嗰啲,嗰啲嗰啲唔會好U嘅嗰啲,11,1
860,係係啊,係係呀,3,1
861,嗰啲好啲,嗰啲好啲,4,0
862,我哋係懶㗎咋啦你講下我自己啫,我哋係懶個咋U理講下我自己啫,14,3
863,我同學好勤力嘅,餓同學好勤力嘅,7,1
864,但係我係懶嗰班,但係我係懶嗰班,7,0
865,我唔係話我唔聰明我,我唔係話我唔沖U喎,9,3
866,一因為咁所以我哋咪聰明囉,一因為噉所以我哋咪聰明囖,12,2
867,因為我同樣我個妹夫,因為我同樣我個妹U,9,1
868,都喺我哋學校讀啦,都喺我學校讀啦,8,1
869,佢年年考第一㗎,佢年口一架,7,4
870,個問題就係因為好勤力讀書,個問題就係因為好勤力讀書,12,0
871,佢從,佢仲,2,1
872,中學先至喺,中學先至喺,5,0
873,廣州嚟,講州離,3,2
874,嚟香港讀書喎一入就英文中學喎,離香港讀書喎一粒讀英文中學喎,14,3
875,佢居然可以期期考第一喎,佢居賢可以期其考第一喎,11,2
876,英文年年都係攞,英文年年都係囖,7,1
877,㗎喎,個喎,2,1
878,年年都攞獎㗎喎,年年都攞U個喎,7,2
879,但係佢好勤力嘅,但係佢好勤力嘅,7,0
880,但係佢唔聰明㗎喎呢個人你同佢估,但係佢唔沖棉個喎一個人理同佢估,15,5
881,估謎語嗰啲佢永遠都估唔到啦,估埋雨嗰啲佢永遠估唔倒啊,13,5
882,梗係啦因為慢好多,計梨萬好多,8,6
883,但係佢好勤力,但係佢好勤力,6,0
884,所以咧我哋話一個人做人咧,所以囉我就話一個人做人囖,12,3
885,其實,其實,2,0
886,最好又聰明又勤力啲人咧就係,最好又聰明又勤力啲人囖就係,13,1
887,啦冇得揀啦,呀冇得揀呀,5,2
888,第啲人咧,弟啲人嘞,4,2
889,勤力,勤力,2,0
890,但係唔聰明都好,但係唔聰明都好,7,0
891,咁另外一啲人當然就係剩係聰明唔勤力啦,噉另外一啲多人就係淨係聰明唔勤力吖,18,6
892,啲啦係咪啊,啲啦吓,5,3
893,最棹忌咧又唔勤力又唔聰明,最U技囉又唔勤力又唔聰明,12,3
894,咁呢啲要擺底啦,噉哩啲要擺抵啊,7,4
895,但係,但係,2,0
896,你都唔好話呢啲人其實成個社會,李都唔好話哩啲人其實成個瀉會,14,3
897,都要有呢啲人喺度㗎,都要有利啲人喺度個,9,2
898,個個都叻咁都要排到,個個都叻噉都要排都,9,2
899,底㗎係咪,抵架係咪,4,2
900,樣樣好工都有搵啲人喺底下做,樣樣浩工都要揾啲人喺底下做,13,3
901,嗰啲嘢㗎,嗰啲嘢嘅,4,1
902,清潔都要啦一字排上去係咪所以,清潔都要啦一次爬上去係咪所以,14,2
903,人其實喺加拿大我就鍾意呢樣嘢啦,人其實喺加嗱大我又鍾意哩樣嘢啊,15,4
904,加拿大咧,加嗱大囉,4,2
905,即係話嗰啲職業就真係冇分貴賤嘅,遮係話嗰啲即業就真毛分貴墊嘅,15,5
906,譬如隔籬嗰個可能做裝修,譬如隔離嗰個可U做裝修,11,2
907,呢邊嗰個走去幫人整窗㗎啫,哩邊嗰個走去幫人整窗啊啫,12,2
908,但係我哋,單係我哋,4,1
909,放咗工返嚟大家咪又係坐喺處,放咗公返來大家咪又喺U喺樹,13,5
910,一人飲杯嘢,一癮飲杯嘢,5,1
911,啊大家剪下草咁,啊大家剪下草噉,7,1
912,大家做返同樣嘅嘢咋嘛,大家做返同養嘅嘢他马,10,3
913,就唔同香港,就唔同香港,5,0
914,香港階級觀念就好大,香港街焗管唸就好大,9,4
915,哇呢個我老細喎又點點點喎,嘩哩個我老細喎又點點點喎,12,2
916,咦過年喎要去,耳個年我要去,6,3
917,拜年你送禮好多嘢㗎喎做政府工都,拜年李送禮開多嘢個喎做政府公都,15,4
918,啦呢度啲唔洗啊放工自己家庭生活,嗱哩度啲唔使啊方工自己嘉停生活,15,6
919,哈大家冇分別㗎,下大家冇分別個,7,2
920,同你一樣係咁㗎啫,同理一樣係噉個啫,8,3
921,你見你爸爸同佢,李見李爸巴同佢,7,3
922,我哋咪一樣咁熟玩到係咪啊,我哋咪一養咁熟玩到係馬,12,3
923,所以係好熟唔係,所以係好熟唔係,7,0
924,唔係香港嗰啲咁樣㗎嘛,唔係香港嗰啲咁養筋马,10,3
925,香港啲老細啊,香港啲老細啊,6,0
926,佢以為佢,佢以為佢,4,0
927,點樣啊即係因為佢做你老細所以佢以為大晒,點養呀啫係佢因為佢做理老細所以佢以為大晒,19,5
928,譬如我移咗民嚟咁佢嗰個我以前我老細嚟㗎啦,譬如我而家聞離噉佢嗰個我以前我老細離𡃉啦,20,7
929,嚟到都仲話,彌到都仲話,5,1
930,你揸我去邊度咧揸我去邊度啦,李揸我去邊度啦楂我去邊度啦,13,3
931,咁啊佢都諗清楚我而家唔係,噉啊佢都林清坐我而家唔係,12,3
932,你你下屬啦嘛,理理下熟吖马,6,5
933,香港啲人會,香港啲人會,5,0
934,即係慣咗佢都唔,遮係慣咗佢都唔,7,1
935,知道,支道,2,1
936,其實唔應該咁分㗎嘛嚟到都仲當,其實唔應該噉分歌马離到都重檔,14,6
937,上司咁樣使你,上司咁樣曳理,6,2
938,我係嚟加拿大已經辭咗工㗎啦嘛,我海離加嗱大意經U咗公啊吖马,14,9
939,咁佢嚟到都啊我揸車去邊度邊度地咁樣,噉佢離到都啊我揸車去邊到邊到地噉樣,17,5
940,呢啲人都慣性咗了,哩啲人哩慣性咗,8,3
941,我哋政府咧就好怪,我哋政府啊就好怪,8,1
942,有鬼佬有中國人嘅,有鬼老有中國人嘅,8,1
943,哈我哋嗰邊我哋嗰個年,哪我哋嗰邊我哋嗰個年,10,1
944,代咧就好多嗰啲,袋屋就好多嗰啲,7,2
945,我哋叫做啦即係喺,我哋叫做吖啫係喺,8,2
946,佢哋有晒英國嚟㗎好多㗎,佢哋油晒英國離啊好多個,11,4
947,佢哋嚟到香香港咧好好嘅因為點解,佢哋離到香香港囖好好嘅因為U解,15,3
948,第一就係,第一就係,4,0
949,即係話咧每做兩年半咧,遮係話囉會做兩年半嘞,10,4
950,佢有半年假期返返去英國,佢有半年祈返返去英國,11,2
951,咁仲有,噉重有,3,2
952,二十五個佢喎,二十五個佢喎,6,0
953,即係,遮係,2,1
954,突然多四分一嘅糧,特然多四份一嘅涼,8,3
955,呢三十個月嘅糧,哩殺十個月嘅涼,7,3
956,多四分一喎,多四份一喎,5,1
957,咁佢又搦住咁佢好好條件㗎,噉佢又扐住噉佢好提要竟啊,12,7
958,嚟到呢度咧政府畀屋佢住喎,離到哩度爹政府俾屋佢住喎,12,4
959,有埋屋住喎,有埋U住喎,5,1
960,係啊,U,2,2
961,咁後期我哋啲人咧,噉後奇我哋啲人囖,8,3
962,要平等啊嘛中國人點會鬼佬先有要平等,要平等啊马中國人點會鬼老先又要平等,17,3
963,所以佢畀唔到宿舍我哋住咧,所以佢俾唔倒縮瀉我哋住嘞,12,5
964,咪要租屋畀我哋住囉,咪要租岸比佢哋住囖,9,4
965,所以我讀嗰陣時政府要,所以我讀嗰陣時政府要,10,0
966,租屋畀我住囉,租屋俾我住囉,6,1
967,即係我哋自己搵屋搵完之後畀張租單佢囉,遮係我哋自己揾屋揾完之後俾張糟單佢囖,18,6
968,係啊後期佢話,係呀後其佢話,6,2
969,咁樣長久計唔得喎咁點㗎你去到退休咁咪仲有好多年咁,咁樣長狗計唔得喎噉點啊理去到退U噉咪重有好多年噉,24,8
970,咁又出一啲啦佢話,噉又出一啲嚹佢話,8,2
971,我哋幫你買屋,我哋幫理買U,6,2
972,我話咁得我又冇錢,我又冇單又冇錢,8,4
973,即買首期畀你,借埋手奇俾理,6,6
974,咁咁就借十分一首期,噉噉又謝十分一首期,9,4
975,咁然後睇下你人工幾多咁咪,噉然後睇下理人工幾多噉咪,12,3
976,可以幫你供幾多錢囉,可以幫理公幾多錢囖,9,3
977,咁佢就會同你供十年嘅啫,噉佢就會同李工十年個啫,11,4
978,咁,噉,1,1
979,好多人都係咁樣樣,抠多人都係咁樣,8,2
980,邊咗有自己嘅屋囉,變咗有自己個屋囉,8,2
981,香港政府係好福利㗎以前,香港政府喺好幅利啊以前,11,3
982,係而家冇啦而家,那而家冇呀而家,7,2
983,佢哋而家啲新入,佢哋而家啲新入,7,0
984,職嗰啲好慘啊而家,即嗰啲好慘啊而家,8,1
985,冇晒我哋以前啲福利啊,冇嗮我哋移前啲覆利啊,10,3
986,以前我哋啲細路仔讀書唔洗錢㗎唔係唔洗錢,以前我哋啲細路仔讀書唔使錢啊唔係唔使錢,19,3
987,即係譬如我嗰女咁啊我個我個細女讀私立,遮係譬如我個裏噉啊我個我個細女讀師立,18,5
988,女拔萃咁啊,誒女拔U噉,5,4
989,我,我,1,0
990,譬如一百蚊學費我畀二十五蚊㗎咋,譬如一八蚊學費我俾二十五蚊啊咋,15,3
991,其餘啲政府畀㗎,其住啲政府俾嘍,7,3
992,哈但係有啲人仲仲大喉欖,那但係有啲人仲仲大頭U,11,3
993,叫個女去英國讀小學,叫個女去英國讀小學,9,0
994,咁,噉,1,1
995,政府包晒機票啊乜乜啊咁,政府包晒機票啊咩咩啊噉,11,3
996,你只係畀學費嘅四分一,李枝係俾學吠嘅肥份一,10,6
997,係咪啊,係咪啊,3,0
998,係啦好多都係咁樣㗎以,係囖我都係咁樣呀耳,10,5
999,前好多係咁㗎,前好多係噉啊,6,2
1000,所以我啲師兄啊好多都係咁㗎,所以我啲師興啊嗰啲好多都係噉啊,13,5
1001,到到我哋嗰陣時因為我個女嚟,到到我哋嗰陣時因為我個女離,13,1
1002,大女都十二歲啦,大女都十二歲啦,7,0
1003,所以我哋,所以我哋,4,0
1004,冇啦如果我留喺香港,冇啦如果我流喺香港,9,1
1005,分分鐘,分分鐘,3,0
1006,我個女都即係唔嘥嘢都去埋㗎,我個女都姐係唔嘥嘢都去埋啊,13,2
1007,但係我,但係我,3,0
1008,大女十二,大女十二,4,0
1009,歲嚟我細女啊,歲離我細女,6,2
1010,八歲嚟,八歲離,3,1
1011,所以我哋冇享受到嗰啲啊,所以我哋冇向受到嗰啲啊,11,1
1012,只不過我個女就喺私校,只不過我個女就喺思校,10,1
1013,咁我又畀少好多錢囉,噉我又俾小好多錢囖,9,4
1014,我大女就入咗啲,我大女就入咗啲,7,0
1015,譬如係,譬如係,3,0
1016,政府津貼學校,政府樽貼學校,6,1
1017,咁我唔洗錢啊根本係啊,噉唔駛錢巾本吓,10,7
1018,咁呢個讀私校我咪畀四分一囉,噉哩個讀師校我咪俾四份一囖,13,6
1019,啦你知道嗰陣時香港係,辣理知道嗰陣時香港係,10,2
1020,英國嘅殖民地啊嘛,英國嘅直民地啊马,8,2
1021,所以如果你嘅細路喺英國,所以如果理個細路喺英國,11,2
1022,畢業返嚟咧,畢業返來嘞,5,2
1023,其實喺香港搵份好工係易好多囉,其實喺香港揾份好工係二好多囖,14,3
1024,真係易啲㗎咁梗,真係二啲嘍噉文,7,4
1025,你知喺香港啦話啲英文中學即係,李知喺香港拉話啲英文中學啫,14,4
1026,個個,個個,2,0
1027,唔係講中文喺學校係,唔係講中文喺學校係,9,0
1028,係同先生上英文堂先講英文㗎啫,係同先生上英文堂先講英文嘍啫,14,1
1029,啲先生講唔明都講中文啦成日,啲先生講唔命都講中文啦成日,13,1
1030,夾硬插啲中文落去啦,探眼插啲中文落去啦,9,2
1031,係咪啊,係咪啊,3,0
1032,所以喺香港嚟講,所以香港離講,7,2
1033,其實香港啲人咧,其實香港啲人囖,7,1
1034,好多人寫英文都好好㗎,開多人寫英文都好好個,10,2
1035,但係因為佢哋講得少,但係因為佢哋講得少,9,0
1036,所以佢哋,所以佢哋,4,0
1037,講係少啲攞,講係小啲囉,5,2
1038,哈,U,1,1
1039,但係我嗰陣時做嘢,但係我嗰陣時做嘢,8,0
1040,我後期我啊做到,我後奇我啊做到,7,1
1041,高級工程師嗰陣時我啲馬仔都有啲係鬼佬嚟㗎嘛,高級工程師嗰陣時我啲馬仔都有啲係鬼老離吖马,21,4
1042,咁我都有兩三個,噉我都有兩三個,7,1
1043,鬼佬唔係鬼佬就係阿差攞阿差,鬼老唔係鬼老就係啊差U囉叉,13,6
1044,都要我講英文,都要講講英文,6,1
1045,我哋都要做,我哋都要做,5,0
1046,但係香港好笑㗎,但係香港好笑個,7,1
1047,全部黃面孔嘅人九十幾個咧,全部黃面U嘅人九十幾個囖,12,2
1048,我哋寫快勞,我哋寫快撈,5,1
1049,即係譬如我畀啲嘢你做問你嘢咁咧,遮係譬如我俾啲嘢理做問理嘢噉U,15,6
1050,口講冇憑㗎嘛,口講毛U她马,6,4
1051,唔信㗎嘛又嗰陣時冇㗎嘛,唔信歌马又嗰陣時冇他马,11,4
1052,每個前邊有啲紙貼喺度嘅,每個前便有啲紙劫喺度嘅,11,2
1053,真係寫嘅,真係寫嘅,4,0
1054,咁我哋要寫英文㗎喎,噉我哋要寫英文個喎,9,2
1055,中文人中文人我寫畀你啊,中文人中文人我寫比理啊,11,2
1056,乜,乜,1,0
1057,幾多你點點點啊,幾多理點點點,7,2
1058,好笑㗎,好笑架,3,1
1059,全部中國人喺處寫英文,全部中國人喺樹寫英文,10,1
1060,狗屁不通嘅英文添仲,狗記不通嘅英文𠻹仲,9,2
1061,不過有啲人英文係好叻嘅,不過有啲人英文係好叻嘅,11,0
1062,咁啊真,噉啊真,3,1
1063,但喺香港嚟講就係,單係香港離講就係,8,3
1064,逢親叻嗰啲人點解佢上得咁快咧,逢親叻嗰啲人點解佢上得咁快嘞,14,1
1065,其實最主要原因咧,其實最主要原因嘞,8,1
1066,就係佢哋寫英文寫得好,就係佢寫英文寫得好,10,1
1067,後尾我發現呢樣嘢原來喺加拿大都係,後尾我發角利樣嘢原來喺加嗱大都係,16,3
1068,只要你哋得自己好咧,只要理哋得自己好囖,9,2
1069,係寫英文寫得好就得㗎啦因為加拿大都係㗎,係寫英文寫得好得嘍嚹因為加嗱大都係啊,19,5
1070,周圍啲人嚟,周圍啲人累,5,1
1071,正式係英國嘅人梗係梗係有啦但係唔係好,正識係英國嘅人梗係梗係有啦但係唔係好,18,1
1072,多咋嘛其他呢啲北歐嚟乜乜嚟蘇聯嚟啊阿差嚟乜乜,多砸马其他哩啲筆牛離乜乜離蘇聯離啊叉黎乜乜,22,11
1073,但係最要求咧,但係最要求嘞,6,1
1074,其實如果你寫得好咧,其實預果理寫得好囖,9,3
1075,多數份工都補得好啲嘅,多數份工都補得好啲嘅,10,0
1076,一定要寫㗎,一定要寫呀,5,1
1077,所以我啲女嚟到嗰陣時咧,所以我啲女離到嗰陣時嘞,11,2
1078,我兩個女都有㗎,我兩個女都有個,7,1
1079,點樣咧補習咁去邊度補咧,點養囉保習去邊度補爹,11,5
1080,通常就搵返啲鬼婆先生,通常就揾返啲鬼婆先生,10,1
1081,咁禮拜四,噉禮拜四,4,1
1082,去佢屋企,去佢屋企,4,0
1083,作文作個半鐘頭,作吻作個半中頭,7,2
1084,咁,噉,1,1
1085,咁係咁車佢哋去,噉係噉車佢哋去,7,2
1086,個個去咗年零兩年,個個去咗年領兩年,8,1
1087,咁啊鬼婆都話,噉啊鬼婆都話,6,1
1088,啊你個女追得上啦唔洗啦得啦得啦咁,阿理個女最得上呀唔使啊得啊得嘍噉,16,9
1089,即係你都知鬼佬嗰啲要求唔係話,遮係李都知鬼老嗰啲要求唔係話,14,3
1090,好似我哋中國人咁高咁,好似我哋中國人咁高噉,10,1
1091,咦唔得我,耳唔得我,4,1
1092,讀到,讀到,2,0
1093,都要搵英文,都要搵英文,5,0
1094,已經唔需要啦嘛因為,已經唔歲要拉马因為,9,3
1095,先佢叫你寫嗰啲嘢你已經,先佢叫理寫啲嘢理已經,11,3
1096,寫得好好了咁佢哋就,寫得好好囖噉佢哋就,9,2
1097,㗎啦嘛,阿拉马,3,3
1098,再寫深啲你又讀乜書你寫到㗎啦係咪啊,再寫心啲理又讀咩書理寫到嘍啦係咪啊,17,5
1099,所以佢哋掌握到個就得啦嘛,所以佢哋障扼到個得吖马,12,5
1100,所以我兩個女都有,所以我兩個女都有,8,0
1101,即係英文,遮係英文,4,1
1102,嗰啲嘅老師課餘補習,個啲嘅老師課U保習,9,3
1103,一段段時間,一斷斷時間,5,2
1104,哈,下,1,1
1105,我又唔會同佢補嘅,我又唔會同佢補嘅,8,0
1106,包括理科添,包括理科𠻹,5,1
1107,我又特別啲嘅,我又揼別啲嘅,6,1
1108,因為點解咧,因為點解嘞,5,1
1109,我成日就話,我成日上話,5,1
1110,我話女,我話女,3,0
1111,爸爸都冇讀咗二十,爸巴都冇讀咗二十,8,1
1112,年三十,年三十,3,0
1113,年嘅嘢咁你搦本嚟問我,年嘅嘢錦鯉扐本來問我,10,4
1114,嘅問嘢喎,嘅問嘢喎,4,0
1115,咁我話咁啊爸爸要由,噉我話噉啊爸巴要游,9,4
1116,睇到先讀到,睇到先讀到,5,0
1117,先答到條問題,先搭倒跳問題,6,3
1118,咁爸爸咪嘥好多時間,噉爸巴咪嘥好多時間,9,2
1119,唔得喎你自,唔得喎李字,5,2
1120,己諗方,幾林方,3,2
1121,法啦咁,法呀噉,3,2
1122,我我冇幫佢哋手嘅,我我冇幫海佢哋手嘅,8,1
1123,爸爸唔幫手,爸巴唔幫手,5,1
1124,又有又冇啦,嗯又有又冇啦,5,1
1125,即係點講咧,遮係點講囉,5,2
1126,早期咧我就,早期囉我就,5,1
1127,我兩個女咧就一個聰明啲一個就,我兩個女囉就一個聰明啲一個就,14,1
1128,而家呢個你見呢個咧,而家哩個理見哩個嘞,9,4
1129,冇畀佢聽到啦哈,唔好俾佢聽倒啦,7,5
1130,佢冇啊家姐咁聰明,佢冇呀家姐咁聰明,8,1
1131,家姐就讀書叻啲嘅,家姐就讀書叻啲嘅,8,0
1132,咁嗰陣時咧,噉嗰陣時嘞,5,2
1133,我就以為哈女你咁叻,我就以為吓裏理咁叻,9,3
1134,啊去讀醫科啦咁樣,呀喺讀依科里咁樣,8,4
1135,咁成日講開同啲朋友講開,噉成日講開同啲朋友講開,11,1
1136,係啊我想女讀醫科乜乜乜咁樣哈,係呀我上佢哋腰咩咩咩噉樣吓,14,11
1137,咁我女已經讀到,噉我U意經讀到,7,3
1138,入到先啦你都知咁啊啊,入倒先啦理都知噉啊啊,10,3
1139,入醫科嘅門檻啦,二入依科里遮係嘅門喊啦,7,6
1140,讀到咧,讀到嘞,3,1
1141,升咧,星囉,2,2
1142,啊女啊捉住爸爸喊晒口話,呀女呀捉住爸巴喊晒口噉,11,4
1143,啊爸爸啊,阿爸巴啊,4,2
1144,你所要求我嗰啲我冇辦法得啊好辛苦啊,李所於求我嗰啲我冇辦法得啊好生U,17,5
1145,好難讀到醫科㗎乜乜啊咁樣,好欄讀倒醫科呀咩咩啊噉樣,12,6
1146,咁我就嗰日開始咧我就,噉啊就嗰日開似囖我就,10,4
1147,我話好啦咁你鍾意自己,我話好啦錦鯉鍾意自己,10,2
1148,讀乜讀乜啦哈,讀乜讀乜啦噉U,6,2
1149,所以我個女卒之都係讀咗普通,所以我個女捉知都係讀咗抱通,13,3
1150,畢業咋嘛係啊,筆業啫马核,6,5
1151,係啊,U,2,2
1152,咁啊我以為乜事都冇啦,噉啊我以為乜事都冇吖,10,2
1153,我以為佢我哋,我以為佢我哋,6,0
1154,我即係爸爸嘅要求啊女唔到咪算囉即係我已經放棄都,我啫係爸巴嘅要求啊女唔到咪算囖遮係我意經放係度,23,7
1155,當冇事㗎啦,當冇事啊啊,5,2
1156,原來咧,原代嘞,3,2
1157,到我女嫁嗰陣時啊其實,到我個女㗎嗰陣時啊期,10,4
1158,舊年啊我請唔到你去啦我女喺,舊年啊我車唔到理去啊我個女去,13,5
1159,三藩市嫁啦哈,三煩市𡃉拉吓,6,4
1160,仲要行鬼佬,仲要行鬼老,5,1
1161,婚禮咁啊,分禮噉,4,3
1162,又要,又要,2,0
1163,咁啊,噉啊,2,1
1164,踩餐懵啦你知好慘啊,橙撐夢啦之係好慘啊,9,5
1165,但係未之前咧,但係未之前囉,6,1
1166,咁啊新娘要講嘢喎,噉啊收尾喺度講嘢喎,8,5
1167,哇新娘喺嗰處越講越喊啦嗰陣時哇,嘩新兩喺嗰樹越講越喊拉嗰陣時話,15,5
1168,啊爸爸我都知啦我有,阿爸巴我都知喇我又,9,4
1169,好多嘢係做唔到你嘅要,好多嘢係做唔到理嘅腰,10,2
1170,求哇嗰個嚟,求嘩嗰個離,5,2
1171,講我話,講我話,3,0
1172,死唔死喺嗰度都仲講我我仲以為我,死唔死喺嗰度都重講我我仲以為我,15,1
1173,你讀,李讀,2,1
1174,第三年已經,第三年几經,5,1
1176,咗啦爸爸都冇你讀,咗啦把巴都冇李做,8,4
1177,做醫生啦即係咁講,做醫生啦遮係噉講,8,2
1178,你仲係度仲舊事重,理重係度咗𡃉事蟲,8,5
1179,提即真係喺咁嘅哇,太姐真係喺噉嘅嘩,8,4
1180,搞到啊爸爸要出去講嘢澄清一下先,搞到啊爸巴要出去講嘢U清一下先,15,2
1181,我話我以前已經,我話餓意經以前意經,7,4
1182,接受咗呢樣嘢乜乜乜乜,接受咗哩樣嘢乜乜乜乜,10,1
1183,乜咁嘢啦,乜噉嘢啦,4,1
1184,咁唔緊要啦,敢唔緊要,5,2
1185,大嗰個啊,大嗰個,4,1
1186,哈我有兩個女啊嘛,那我有兩個女呀马,8,3
1187,啦我都兩個女,嗱我都兩個女,6,1
1188,所以咪男仔啲嘢我唔識,所以咪藍仔嘢我唔識,10,2
1189,㗎因為,個因為,3,1
1190,冇冇男仔喺度啊嘛,冇冇藍仔喺度啊马,8,2
1191,吓,U,1,1
1192,哎其實咧嗰啲,誒其實U嗰啲,6,2
1193,咧多數都係禮貌上㗎啫,哩多數刀係禮貌上嘅啫,10,3
1194,譬如多謝下啲人㗎啫,譬如多謝吓啲人個啫,9,2
1195,咁我通常我自己做咧就係,噉我通常我自己做囖就係,11,2
1196,因為我個老闆喺度個老闆都飛去,因為我個老闆喺度個老闆都飛去,14,0
1197,三藩市,三煩市,3,1
1198,去個我個女個,去個我個裏個,6,1
1199,因為我哋好熟㗎嘛,因為我哋好熟個马,8,2
1200,我個女個老闆,我個女個老闆,6,0
1201,喺嗰度做嘢個老闆亦,喺嗰度做嘢個老闆譯,9,1
1202,都參加我個女婚禮嘅仲兩個坐埋嗰檯,都參加我個女分禮嘅重兩個咗埋個抬,16,5
1203,咁我梗係要去,噉我梗係要去,6,1
1204,下啲嘢啦咁你講下咁咧人哋,下啲嘢啦錦鯉講下噉U人哋,12,4
1205,先關注你個女㗎係咪啊咁,先關住理個女啊係咪啊噉,11,4
1206,啊所以要講嘢㗎,呀所以要講嘢呀,7,2
1207,爸爸要講兩句嘢㗎,爸巴要講兩句嘢個,8,2
1208,咧,囉,1,1
1209,都要,都要,2,0
1210,多謝下啲嚟嗰啲人做,多謝下啲離嗰啲人做,9,1
1211,是但一個人都要嘅呢,是但一個人都要嘅哩,9,1
1212,香港又唔洗嘅其實,香港又唔使嘅其實,8,1
1213,以前香港都唔洗嘅但係呢度要嘅好似,以前香港都唔使嘅均係哩度要嘅好似,16,3
1214,我以前香港結婚咪求其擺夠,我以前香港結婚咪求味擺救,12,2
1215,擺夠咁多圍,擺救咁多圍,5,1
1216,九有咁多人嚟收足禮咁啊,走有咁多人離收捉禮噉,11,5
1217,搞掂囉冇嘢講㗎,搞掂囉冇嘢講啊,7,1
1218,係咁敬酒啊飲多杯飲多杯,係噉U走啊飲多杯飲多會,11,4
1219,個個入嚟簽個名,個個入離U個名,7,2
1220,哈即係咪有張簿記簽個名嘅簽到嘅,下啫係咪有上保記U個名嘅簽到嘅,15,5
1221,然後影下相,然後認下上,5,2
1222,咁然後走個三巡敬下酒,噉然後走個三巡U下走,10,3
1223,然後送客咁好好簡單啫,然後送客噉好好簡單姐,10,2
1224,唔洗講嘢㗎嘛以前,唔駛講嘢她马以前,8,3
1225,以前香港唔洗講嘢㗎,以前香港唔使講嘢啊,9,2
1226,玩新娘啊有喎,玩身兩呀有喎,6,3
1227,咁我哋唔洗做嘢即嗰啲人就嚟搞啦,噉我哋唔使做嘢啫嗰啲人走來搞啊,15,6
1228,有啲人就嚟,有啲人走U,5,2
1229,搞啊嘛譬如有啲女仔又鍾意嚟有啲男仔又嚟,搞啊马譬如有啲女仔又鍾意離有啲嵐仔又黎,19,4
1230,灌新娘飲酒咁啊嘛,罐嘔新U飲酒噉她马,8,6
1231,有呢啲嘢㗎,有尼啲嘢嘅,5,2
1232,只不過我結婚嗰時冇人嚟搞,只筆個我結婚嗰陣時冇人利搞,12,4
1233,因為個個都唔飲得,因為個個都唔飲得,8,0
1234,嘅班友仔,嘅班有仔噉,4,2
1235,邊個敢埋嚟同我斗飲啊,邊個噉埋來同我鬥飲啊,10,3
1236,佢哋醉咗返唔到屋企,佢哋最咗返唔倒屋企,9,2
1237,你明唔明啊,李明唔明啊,5,1
1238,我諗冇人嘍我飲酒㗎嗰陣時好笑㗎真係,我林冇人U我飲酒個嗰陣時好笑個真係,17,4
1239,係,係,1,0
1240,我哋去嘍人哋飲酒以前人哋人哋做嗰時我去嘍但係,我哋去漏人飲酒以前人哋做嗰時我係漏但係,22,6
1241,自己嗰時冇人嘍啊,自己嗰陣時冇人漏,8,3
1242,即係你爸爸都唔會嘍我飲酒啦,遮係爸巴都唔會U噉飲酒,13,6
1243,我載你爸爸去酒吧飲,我再爸巴去酒巴飲,9,4
1244,佢叫杯橙汁添啊,佢叫杯橙汁添呀,7,1
1245,我唔講一杯兩杯啦吓佢,我唔講一杯一杯啦吓,10,2
1246,佢叫杯橙汁啊,佢叫杯橙汁呀,6,1
1247,係啊,吓,2,2
1248,不過你爸爸係唔飲得酒嘅,筆個理爸巴係唔飲得酒嘅,11,4
1249,係啊,係呀,2,1
1250,係啊練返嚟㗎,係呀練返來個,6,3
1251,啦我屋企飲酒咧就好怪嘅其實佢飲酒呢個咧,嗱我屋企飲酒哩就好怪嘅其實佢飲酒哩個嘞,19,4
1252,就係我爸爸哋嘅意思咧,就係餓爸巴地嘅意思囖,10,4
1253,即係我哋屋企嘅意思就係女仔要識飲酒,遮係我哋屋企嘅意思就係女仔要識飲酒,17,1
1254,所以我個妹咧,所以我個妹嘞,6,1
1255,細我一年個妹咧,細個連個妹嘞,7,4
1256,細細妹細我一年係啊,細細每細我一年係啊,9,1
1257,咁我細妹一年咧,噉我細妹一年囖,7,2
1258,我諗佢十,我淋佢十,4,1
1259,二歲十三歲到爸爸已,二歲十三歲都爸巴意,9,3
1260,經即係小小酒啊咁,經啫係少少走啊噉,8,5
1261,佢已經係可以飲㗎啦,佢意經係可以飲嘅呀,9,3
1262,我哋得個睇字咋喎冇得飲㗎喎,我哋得個睇自個喎冇飲個喎,13,4
1263,仔冇得飲啊嘛,仔冇飲,6,3
1264,酒鬼啊嘛,走貴啊马,4,3
1265,所以我妹識飲酒好耐先到我哋㗎喎,所以我個每識飲走好代先到我哋個喎,15,5
1266,咁到我哋入大學梗係瘋狂啦,噉到我哋入大學梗係風黃啦,12,3
1267,尤其是學校畀錢嗰啲酒啊,尤其是學校俾錢嗰啲走啊,11,2
