NUM,EXPECTED,C2M44A_qwerty,# characters,edit distance
796,咁咁咁可能會好啲嘅如果你攞埋當然咧如果你攞埋個啊,抌噉噉可能會好啲嘅如過理U賣當然囖如果理U賣個啊,24,11
797,攞埋啊更加好啦,U賣啊更加好啊,7,3
798,但係主要係你攞埋同啊同埋你個係主要係我覺得,但係主要係理U賣啊同賣理個係主要係哦覺得,21,7
799,你要靠自己啦係咪先,理要靠自己啊第咪先,9,3
800,係咪根本個係嗰人睇你個㗎嘛,第咪斟本個係嗰日睇理她啊,13,7
801,我會覺得哦呢個嘢咁咁咁哦寧願個係得咁,我會覺得哦哩個嘢噉噉噉咪UU個係得噉,18,8
802,呢個有三個呢個得一個,啲個有三個哩個得一個,10,2
803,咁就梗係會呢個啦,抌就梗係會哩個啦,8,2
804,係靠自己囉係咪,係靠自己囉弟咪,7,1
805,係所以我成日都覺得咧係,第朵以我成日多覺得囖係,11,4
806,係個咧你讀完嗰啲嘢出嚟係主要係,係個哩理讀完嗰啲嘢出來係主要係,15,3
807,但係究竟佢請唔請你咁係睇你個點囉,但係究竟佢請唔請理噉係體理個點囖,16,5
808,係咪先睇下點樣哈,係咪先底吓點養咪,8,4
809,因為我覺得睇下你嗰啲,因為我覺得睇吓理嗰啲,10,2
810,唔係真係睇下你嗰啲,唔係真係底吓理嗰啲,9,3
811,嗰啲西人講就係睇下叻唔叻啊呢啲嘢啊係咪先,嗰啲西人講就係抵下叻唔叻啊哩啲嘢啊第咪先,20,3
812,你個點啊你嗰啲你嗰啲,地暗點啊理嗰啲理嗰啲,10,4
813,你你嗰啲點啊係咪先好多嘢,理理嗰啲點啊第咪先到多嘢,12,4
814,我覺得係,到記得係,4,2
815,係好緊要㗎個咧可能係一次呃你所以我覺得,係好緊要個個爹可能係第一次拗理朵意我覺得,19,7
816,你未出嚟講嘢你你,理未出離講嘢理理,8,4
817,睇你個樣啊你嗰個啊你嗰個,抵理個養啊理嗰個啊理嗰個,12,5
818,你嗰個點講啊,理嗰個點講,6,2
819,你啊睇一睇咧咁啊跟住覺得哦呢啲嘢考唔考慮得過啦,理啊睇一睇囖噉啊跟住覺得哦哩啲嘢考考慮得過啊,23,6
820,我記得嗰時咧我喺做咧,到記得嗰時囖我喺做哩,10,3
821,我哋嗰啲周圍見客咧好多上屋企見客咧,到哋嗰時周圍有時見客爹到多上屋企見客囖,17,7
822,一見嗰個咧個已經佢知道咧會唔會幫你做生意,一見嗰個哩個已經佢知道囖會唔會幫理做生意,20,3
823,叻,爹,1,1
824,嗰啲嘢,嗰啲嘢,3,0
825,你,理,1,1
826,又握握個咧覺得你個人,油扼扼個哩覺得理個人,10,5
827,你講乜都冇噶啦佢已經覺得,李講乜多冇啊啊佢意經覺得,12,5
828,除非你真係咧,除菲理真係囉,6,3
829,個係好緊要,個係好緊要,5,0
830,咪係佢覺得你,咪係佢覺得理,6,1
832,覺得係咪先,咯得弟咪先,5,2
834,所以我覺得係呢個係通常已經即刻知道㗎啦,朵意我覺得係哩個係通上意經即格之道嘅啊,19,9
835,所以我覺得就係咁,朵意我覺得就係咁,8,2
836,當然有嗰啲冚唪唥都好囉咁起碼知道你讀係都極聰明讀到啲嘢出嚟,當然有嗰啲U扮啲好囉噉起U知道理啲係多幾聰明讀到啲嘢出梨,29,11
837,咧,囉,1,1
838,你睇下嗰啲,李睇拿嗰啲,5,2
839,最好似啊嗰啲全部都㗎,最好UU嗰啲全部多嘍,10,4
840,係咪先成拃都係㗎,第咪先U拃啲係啊,8,4
841,呢啲嘢,啲啲嘢,3,1
842,佢根本佢哋呢度有腦,佢金本佢哋哩度有路,9,3
843,係咪先佢先至,第咪先佢先至,6,1
844,好多都係嘅識嗰個,倒多啲係嘅升嗰個,8,3
845,啊好多嗰啲咧冚唪唥都唔係呢啲嘢,倒啲嗰啲囉咸難多唔係尼啲嘢,15,9
846,係啊係好奇怪㗎好多都係,第啊第好奇怪嘅度多爹係,11,5
849,個嗰個又係好似人哋啱嗰排咪係而家咁勁咧嗰啲用咧,多嗰個有係倒次人哋啱嗰排马係而家咁勁爹嗰啲用嘞,23,7
851,呢啲嘢,哩啲嘢,3,1
852,好多嘢都係咁囉我覺得,好多嘢爹係噉囖我覺得,10,3
854,咁啊除非你霖住做醫生啊呢啲咁梗係要,抌啊除菲理林住做醫生啊姨噉梗係要,17,7
856,可能你會係啦醫生係,朵能李會係啦醫生係,9,2
858,係咪爹哋媽咪想啊,第咪爹哋媽咪想,8,2
862,醫生好啊醫生好醫生最好㗎,好呀醫生好醫生姐好個,12,5
864,哈哈哈,搭鞋位,3,3
866,但但係都係啦如果你叫你讀到,但但係爹係哩如果理叫李讀到,13,4
867,但係最緊要係你講興趣鍾唔鍾意,但係最緊要係李講興除鍾唔鍾意,14,2
868,係咪因為如果你遲早都唔鍾意咧,第咪因為如果理遲早嘟唔鍾意嘞,14,4
870,係咪呢啲嘢,係咪哩啲嘢,5,1
871,但係都好嘅因為你遲早你仲係你,但係多好嘅因為李遲咗理重係理,14,6
872,有啲人會知道即刻,有啲人會知道即格,8,1
873,但係咧,但係囉,3,1
874,好奇怪㗎,好奇怪,4,1
875,除非你真係啲嘢啦係咪先,除菲理真係啲嘢啊係咪先,11,3
876,我知道有啲整下整下變咗唔係,我知道有啲整下整下扁咗唔係,13,1
877,係咪,第咪,2,1
878,係咪,第咪,2,1
879,有啲整下整下都變咗唔係係咪呢啲嘢係,有啲整下整下啲變咗唔係係咪哩啲嘢係,17,2
880,會㗎整下整下,李呀整下整吓,6,3
881,整下因為你遲早你又你仲唔知道正式係,整下因為李遲早理又理仲唔知道正色係,17,4
882,但係你入咗嗰行覺得,但係理入咗嗰U覺得,9,2
884,係咪先,係咪先,3,0
885,但係可能你個話女啊讀到啊醫生啊最好㗎啦,但係可浪理個話女啊讀度啊醫生誒最好嘍啊,19,6
886,因為可以同啲朋友我個女係醫生嚟㗎,因為可以同啲朋友我個女係醫生離啊,16,2
887,你睇下個女醫生啊睇下個女,李睇下個女醫生啊睇下個女,12,1
888,醫生啊,醫生,3,1
889,係咪先啊嚟啦嚟啦睇下醫生啦係咪先,係咪先呀理喇理喇睇下醫生啊係咪先,16,6
890,有時都搵嚟講,有時啲揾理個,6,4
891,係咪個想個媽定係你想咁,第咪個想個麻定係李想噉,11,4
892,係咪先,係咪先,3,0
893,係囉通常咁咁佢嗰啲朋友講話,第囉東上抌噉佢嗰啲朋友講話,13,5
894,哇你有個女醫生嚟㗎醫生啊醫生乜乜乜,嚹理有個女醫生離個醫三啊而家乜乜乜,17,7
896,真係笑,真係笑,3,0
897,冇冇我冇,倒冇我冇,4,1
898,我亦都,倒翼多,3,3
899,我要去做醫生嗰啲,我要去做醫生嗰啲,8,0
900,係咪第一呢啲嘢係咪先,係米第一依啲嘢係咪先,10,2
902,但係都佢哋冇佢完全冇,但係到佢哋冇佢完全冇,10,1
903,冇話,冇話,2,0
904,冇冇呢啲嘢最緊要係,冇冇哩啲嘢最緊要係,9,1
906,順其自然啦,純其形啦,5,3
907,我睇都冇啊,倒太多冇呀,5,4
908,我冇同佢講我佢都,到冇同佢講我佢爹,8,2
909,因為佢都係,因為佢爹係,5,1
910,佢都係十四歲唔知係咪十四歲佢都好早過嚟讀書㗎嘛,佢多係十四歲唔知係咪十四歲佢嘟重個離讀書歌马,23,8
911,嗰時好似爹哋媽咪係香港啦嘛,倒次好次爹哋媽咪係香港喇马,13,5
912,做生意嗰啲嘢㗎嘛變咗就,做生意嗰啲嘢歌马變咗就,11,2
913,我太太都冇,冇太太多冇,5,2
914,佢哋都冇佢話做呢啲嘢咁啊,佢哋多冇佢話做依啲嘢噉唔,12,4
915,咁我太太,抌我太太,4,1
916,佢可能係都唔嗰啲嗰啲嗰啲嗰啲唔夠但係佢都,佢可浪係啲唔嗰啲嗰啲嗰啲嗰啲唔夠但係佢啲,20,3
917,冇佢做啲嘢,冇佢做啲嘢,5,0
919,十四歲好似係,十四歲可似係,6,1
920,十四定十六歲啊,十四年十六歲,7,2
921,好似十六歲啊,好次十六歲啊,6,1
922,差唔多我都唔記得真係,差唔多我都唔記得真係,10,0
923,全部都係,全部啲係,4,1
924,佢,佢,1,0
925,但係你十四十六歲過嚟㗎啦,但係理十四十六歲個離亞呀,12,5
926,你嗰個你有咁上下嗰個底我覺得,理嗰個理有冇上下嗰個底我覺得,14,3
927,其實我覺得嗰個係最好個時間過嚟,带實我覺得嗰個係最好個時間個離,15,3
928,係咪,第咪,2,1
929,十四十五十六歲到咧你中文你個中文個底有咁上下好,十四十五十六歲度哩理中文理個中文個底又咁上下好,23,5
930,亦都咧你可能英文未必咁好,亦多嘞理可能英文未必咁好,12,3
931,但係你如果你接觸睇下你做乜嘢啦哈你接觸夠咧你英文可以到,但係理如果理接足睇吓李做乜嘢啦吓理接足救U理英文可以到,27,11
932,哈你譬如你太遲過嚟話咧可能你個英文咧永遠都唔到㗎啦,特哋譬如李太遲個理話U可能理個英文呢永遠啲唔到嘅呀,25,11
933,係咪先,第咪先,3,1
934,啊可能佢中文會好好,朵能佢中文會好好,9,2
935,做我覺我覺得其實個最好㗎,做我覺我覺得其實個最好嘍,12,1
936,如果你問我就我覺得十六歲到咧十四十六歲最最好啊,如果理問我就我覺得十六歲度爹十四十六歲最最好啊,23,3
937,好多識嗰啲朋友咧十四十六歲咧佢英文又講得,倒多色嗰啲朋友呢十四十六歲囉佢英文又講得,20,4
938,嗰啲廣東話,朵啲講東話,5,2
939,嗰啲國語又得,躲啲角魚又得,6,3
940,我我識嗰啲冇,哦哦識嗰啲冇,6,2
941,我識嗰啲冇,倒色嗰啲冇,5,2
942,一一一啲啲啦,一一一啲啲啦,6,0
943,一啲啲啦有有有啲我覺得㗎我覺得哈,一啲啲啦有有有啲我覺得嘍到個覺得吓,16,4
944,亦都係睇下你本身個點,亦爹係睇吓李自己本新個點,10,6
945,係咪有啲直程係,第咪有啲直程係,7,1
946,哇講到咧係講中文完全冇講英文又完全冇覺得哇,嘩擋到囉係講中文元全冇講英文又完全冇咯特嘩,21,7
947,好流利㗎講嘢哇係咪先,倒留離個講嘢嘩第咪先,10,6
948,咁啊亦都係睇下你自己,噉啊譯爹係睇吓理自己,10,5
949,發唔發到個音出嚟哈,發唔髮倒個音出梨吓,9,4
951,哈我就嗰種但係我識嗰啲咧就係十四十六歲過嚟嗰啲英文都講相當好,U到就嗰種彈我識嗰啲囖就係十四十六稅個離嗰啲英文爹講傷當好,30,10
952,同埋亦都好多廣東話係到好多年,動賣多好多講東話係倒好多年,14,6
954,哈唔好太早,大唔好太早,5,1
955,亦都唔好太遲,譯爹唔好太U,6,3
956,譬如你話七八歲過嚟就,譬如話七八歲個離就,10,3
958,咁佢哋你話廿幾三十歲過嚟咧亦都覺得太太遲啦,抌佢哋話係廿幾鯊十歲個離U譯多覺得太太U啊,21,11
959,係啊我覺得太遲啦哈,第啊覺得太U囖呵,9,5
960,我覺得十四十六歲係最我覺得最最好,我覺得十四十六歲係最我覺得最最好,16,0
961,我覺得係啦,到覺得係啊,5,2
962,我覺得冇喎喎,到覺冇喎喎,6,2
963,我覺得喎我覺得我識嗰啲朋友嗰啲冚唪唥都喎,哦覺得喎五覺得我識嗰啲朋友嗰啲U扮多喎,20,6
964,冚唪唥都係差唔多嗰個時間咧過嚟咧冚唪唥都,U冷多係差唔多嗰個時間U個離U盒扮啲,20,12
965,咁啊當然咧佢哋個英文係冇佢哋啲中文咁好㗎啦,噉啊當然囖佢哋個英文係冇佢哋啲中文咁好嘍啦,21,3
966,係咪先,係咪先,3,0
967,但係係咪,但係第咪,4,1
968,哈講嘢方面可能咧正式係,大講嘢方便朵浪爹政識係,11,7
969,亦都係睇下你自己點啊直程係明白個點咧就會可能遲咗啲,亦爹係睇吓理自己點啊正識係明百成個點屋就會可能遲咗啲,25,8
970,係咪先如果你想遲咗啲啊,第咪先如果理想遲咗啲啊,11,2
971,好似有啲西人同你講話,倒次嗰啲西人同李講話,10,4
972,哇睇啊嗰啲嘢咧可能你都都唔知噏乜啊正式嘅好多未必知囉,嘩底啊嗰啲嘢哩朵能李爹自唔知噏乜啊證識嘅好多未必知囖,26,10
973,哈,大,1,1
974,但係起碼你你知道你起碼個中文個底咁上下好嘛,但係起碼理理之道理起U個中文個抵咁上下好马,21,7
975,我覺得係咪,到覺得弟咪,5,2
976,好似而家好好過俾而家睇我個仔女剩係成日講英文呢啲嘢希望,倒次而家好好個俾而家睇我個仔女淨係成日講英文啲啲嘢希望,27,5
977,因為佢第日會好啲咧但係就而家直程,因為佢第日會好啲囖但係就而家直程,16,1
978,哇講中文呢啲嘢係咪先咁啊亦都,嘩講中文哩啲嘢第咪先點啊譯多,14,6
979,睇下到時點啦希望佢啲朋友群埋就好啲啦,抵吓到時點啦得望佢啲朋友裙賣就好啲啦,18,5
980,我都盡量同佢講中文嘅但係有時整下整下咧佢成日講英文整到我都就講英文你明唔明啊,倒盡量同佢哋講英中文嘅但係有時整下整下囖佢成日講英文整我啲就講英文理明唔明啊,38,8
981,呢啲係,哩啲係,3,1
982,我同佢講中文佢答返英文,我同佢講中文佢搭返英文,11,1
983,我同佢講中文答返英文,我同佢講中文搭返英文,10,1
984,咁啊變咗咧有時我都同佢講英文整下整下自己都唔知啊,噉啊變咗爹有時我多同佢講英文整下整吓自己爹唔知啊,24,5
985,唔覺意同佢講咗啲英英文,唔覺意同佢講咗啲英英文,11,0
986,係啊呢啲就睇下到時點啦到時,第啊啲啲就睇吓到時點拉到時,13,4
987,我細個嗰時中文多我爹哋媽咪中文多,到細個嗰時中文多舞爹爹媽咪中文多,16,3
988,成日同我講中文呢啲嘢,成日同我講中文哩啲嘢,10,1
989,但係咧我主要係我覺得係真係真真正正咧係,但係囉我煮要係我覺得係真係真真正政囖係,19,4
990,如果你想講的好咧,如果理想講得好囉,8,3
991,就係要喺你要群埋曬啲中國人同埋你,就係要喺理要裙埋晒啲中角人同賣里,16,6
992,嗰啲喺,嗰啲係,3,1
993,係囉,係囉,2,0
994,我覺得嗰度係好重要嘅,哦個覺得嗰度係好重要嘅,10,2
995,咁啊佢哋都,抌啊佢哋爹,5,2
996,一齊嗰時咧就講中文,一齊嗰時囉就講中文,9,1
997,唔係唔係同佢講英文,唔係唔係同佢講英文,9,0
998,我覺得而而家嗰班人咧一齊嗰啲中國人咧係冚唪唥講英文嘅,到覺得而巴而家嗰班人嘞一齊嗰啲中角人U琴啊講英文嘅,26,9
999,我見到佢啲朋友咧一齊咧冚唪唥講英文嘅,到見倒佢啲朋友哩一齊囉扻罷講英文嘅,18,7
1000,好似有時同一齊都係講英文嘅見到噶冚唪唥,倒次有時同一齊啲係講英文嘅見到啊U罷,19,7
1001,佢都就,佢啲就,3,1
1002,係咪但係我記得我嗰時我就唔係因為我啱啱識個唔記得咗名,係咪但係我記得嗰時我就唔係因為我啱啱色個唔記得咗名,26,2
1003,佢係啱香港過嚟嘅嗰時,佢係啱香港個離嘅嗰次,10,3
1004,咁我咧就,抌我屋就,4,2
1005,都唔識講英文我咁啊咁啊,啲唔識講英文我噉啊噉,11,4
1006,一係你想同我做咧就咁我嗰時唔知點解同佢大家係好夾嘅,一係理想同我做哩就噉我嗰時唔知點解同佢大家係好夾嘅,25,3
1007,變咗就大家講即係講講講中文囉,變咗就大家講直講講講中文囉,14,2
1008,係主要係咁囉哈,主要係噉囖大,7,4
1009,咁啊咁啊亦都係工作亦都要幫助呢個好緊要,抌啊抌啊直爹係工作極啲有幫U哩個好緊要,19,9
1010,因為工作好有幫助,因為冬作好有幫助,8,1
1011,咁你慢慢咁可以練返出嚟囉,抌你慢晚噉可以練返出梨囖,12,5
1012,要苦練出嚟啊苦練出嚟要問下啲同事喂呢個點講㗎中文哦咁死記死記,要扶年出梨啊扶年出理要問下嗰啲童時U哩個點講嘍中文噉死記死記,30,14
1014,死記死記,哋寄死狗,4,3
1016,我同太太講中文嘅哈,倒同U太講中文嘅吓,9,3
1017,因為亦都英文係遲早都冇中文咁流利啊,因為亦爹佢啲英文係遲早多冇中文咁留理呀,17,7
1019,我同太太差唔多一百係中文嘅,到同泰太就差唔多一八係中文嘅,13,4
1020,好少講英文哈,倒小講英文吓,6,3
1022,係好奇怪嘅,係好奇怪嘅,5,0
1024,係係我嗰個,係係我嗰個,5,0
1027,出嚟做緊嘢嗰時,出離做緊嘢嗰時,7,1
1028,我太太咧嗰時係幫佢佢嗰個爹哋打工嘅做生意嘅,冇太太爹嗰時係幫佢佢嗰個爹哋打工嘅做生意嘅,21,2
1029,變咗咧佢嗰時做玩具同埋嘅,變咗爹佢嗰時做U具同賣斯花嘅,12,5
1030,玩具係嗰時啱啱喺係,但具係嗰時啱啱喺係嗰度係,9,4
1031,咁整下整下咧就唔得啊因為咧喺加拿大成日㗎嘛,抌整下整下囖就唔得啊因為爹哩個係加拿大成日她马,21,8
1032,就整下整下咧冇得做,就醒整下囖理冇得做,9,4
1033,全部都做但係咧我哋嗰時我賣影印機㗎嘛,全部多做私花但係哩我哋嗰時我賣影印機歌马,18,6
1034,影印機你要,影印機理要,5,1
1035,上門,想門,2,1
1036,喂影印機即係要好面皮厚㗎,喂影幾啫係要好U皮口啊,12,6
1037,啊你我你有冇用嗰時機咧,阿理哦理有冇用嗰時機嘞,11,5
1038,五六五萬蚊五千蚊至五萬蚊一部嘅,五六五萬蚊五千蚊紙一萬蚊一部嘅,15,2
1039,好貴嘅咁而家就一百蚊都唔洗啦,倒貴嘅咁而家就一八蚊爹唔駛啦,14,4
1040,係嗰度識咗囉啱啱嗰時上門啊就咦見到喎咁就,係嗰度熄咗囉U啱嗰時想門啊就已電到喎噉就,20,6
1042,好奇怪,倒奇怪,3,1
1043,係咪係啊,第咪啊弟啊,4,3
1044,係啊,係呀,2,1
1045,唔係啊唔係啊佢我佢完全唔識嘅,唔係啊唔係啊佢哦佢完全唔識嘅,14,1
1046,係大家係畢咗業去去做嘢跟住我又做嘢,第大家係筆咗業去去做嘢跟住我又做嘢,17,2
1047,就,就,1,0
1048,係嗰個好奇怪嘅緣分呢啲嘢,第嗰個倒奇怪嘅原份哩啲嘢,12,5
1049,我識咗佢啦,倒熄咗佢呀,5,3
1050,中式,棕色,2,2
1051,中式,棕色,2,2
1052,全部中式個,全部終色個,5,2
1054,因為全部都係中國人冇西人嘅好少西人,因為全部啲係終角人冇西人嘅好少塞人,17,4
1055,有啲西人係我我嗰啲,有啲西人係哦係哦個啲,9,4
1056,同事嗰啲西人,同事嗰啲西人,6,0
1057,嗰時我仲係做啊嘛,嗰時我仲係做啊马,8,1
1058,咁我請咗啲西人啊但係好少可能得一嗰一圍,抌我請咗啲西人啊但係好少可浪得一個一圍,19,3
1059,嗰時後我仲記得邊喺翠麗豪啊,嗰時候我仲記得邊為趣麗豪啊,13,3
1060,你嗰時,理嗰時,3,1
1061,你翠麗豪可能你都唔知翠麗豪喺,李似浪可浪李爹唔知脆麗喉还,14,10
1062,而喺而家就係叫轉咗手啦而家喺同嗰間叫咩,而还而家就係叫轉咗手呀而家喺同嗰間叫咩,19,2
1063,嗰個咧同,嗰個囉同,4,1
1064,嗰間嘢叫乜鬼嘢啊而家轉咗去嗰度啊,嗰間嘢叫乜鬼嘢啊而家轉咗嗰度啊,16,1
1065,都幾靚嗰個酒樓全部係,爹幾靚嗰個走漏全部係,10,3
1066,全部係㗎入去,全部係㗎入去,6,0
1067,同嗰度啊,同嗰度啊,4,0
1069,你唔知啊,理唔知啊,4,1
1070,但係但係就喺喺嗰度囉,但係但係就喺喺嗰度囉,10,0
1071,我記得轉咗手幾次啦嗰時剩係叫翠麗豪跟住執咗啦,順便一達轉咗手幾次啊朵時淨係叫脆例來跟住執咗啊,22,11
1072,我話你由又執咗啦整下整下就咁囉,到話哩又哩個搬咗右執咗啊整下整吓就噉囖,15,12
1073,快唔快完啊,躲問完啊,5,3
1075,一定英文㗎啦,一定英文嘍啊,6,2
1076,中文唔得,中文唔得,4,0
1077,一定英文,一叮英文,4,1
1078,睇電視咧冇所謂,抵電視屋冇所謂,7,2
1079,兩兩方面都得,兩兩方面都得,6,0
1080,啊主要係中文多因為我太太叻中文啊咩啊係好少成日都三十六台,主要係中文多因為哦太係離中文啊咩係好少成一多莎錄檯,28,11
1083,聽新聞咧我就聽英文,灯身文囖哦就聽英文,9,5
1084,好我自己好少聽中文㗎,好哦自幾好少聽中文嘍,10,3
1085,哈通常我聽新聞都聽英文㗎,打通上哦聽新聞就聽英文嘍,12,5
1086,冇所謂喎,冇所謂喎,4,0
1087,我呢度真係完全冇,哦依度真係完全冇,8,2
1088,哈睇睇一下嗰個人係鍾意講中文多啲英文多啲啦哈,打睇梯一下嗰個人係鍾易講中文多啲英文多啲拉吓,22,5
1089,冇,冇,1,0
1090,如果真真正正要揀咧都可以話英文嘅,如嗰真真正政要揀呢都可謂英文,16,6
1091,但係即係冇乜所謂,但係飛冇乜所謂,8,2
1092,冇乜所謂哈,冇乜所謂吓,5,1
1093,中國人啦,中過人呢,4,2
1094,我覺得,哦覺得,3,1
1095,哈遲早都,打遲度啲,4,3
1096,正式嚟講係應該嘅,哋唔識離講係應該嘅,8,4
1098,但係,但係,2,0
1099,中國人啦係囉好好好好我講中國人啦直程係,中角人啦係囖好好好好誒講中文啊直接係,19,7
1101,我覺得盡量囉,哦覺得盡量囖,6,2
1102,所以嗰時我成日都叫我仔女去學中文嗰啲嘢,所以嗰時五成一多叫哦仔裏去學中文嗰啲嘢,19,5
1103,我我覺得呢個係幾重要因為你大嗰時咧越識得多嗰啲咧越好㗎嘛對你,五哦覺得依為係幾仲要因為理大嗰時哩越識得多嗰啲囖越好㗎马對理,30,10
1104,係咪我覺得就呢度係係係應該學哈,第咪哦覺得就依度係係係應該學夜,15,4
1105,哇,打,1,1
1109,好奇怪啊,好奇怪啊,4,0
1110,唔講啦,嗰度唔講呀,3,3
1111,老實同你講啦,老實同你講啊,6,1
1112,先同你講啦,先同你講呀,5,1
1113,我就發覺冇喎,啲就發覺冇喎,6,1
1114,我完全,哦完全,3,1
1115,可能有都唔知但係我覺得冇,可浪又啲唔知但係哦覺得冇,12,4
1116,我覺得冇,哦覺得冇,4,1
1117,哈,吓,1,1
Total CER: 3422/10541=0.32,,,,
